"Time"	G1	G2	G3	G4	G5	G6	G7	G8	G9	G10
765	0.1183973	1.0576318	0.2981853	0.1552120	0.8667137	0.7002206	0.2608901	0.9841285	0.9637427	0.9683377
770	0.1271624	1.0507849	0.3158191	0.1587291	0.8679110	0.7143619	0.2613615	0.9235294	0.9713702	0.9594559
775	0.1304534	1.0337039	0.2984676	0.1406374	0.8563409	0.6971175	0.2519464	0.9546167	0.9788525	0.9273882
780	0.1294969	1.0720490	0.3079414	0.1439348	0.8271365	0.6573978	0.2634439	0.9586767	1.0103323	0.9478538
785	0.1201579	1.0387882	0.2962936	0.1496508	0.8162173	0.6690466	0.2619176	0.9666161	0.9980779	0.9765954
790	0.1152367	1.0189126	0.3160945	0.1478181	0.8136962	0.7030819	0.2684476	0.9992198	0.9931685	0.9893479
795	0.1165113	1.0543393	0.2969507	0.1483271	0.8457292	0.7048148	0.2705091	0.9774261	0.9537135	1.0024925
800	0.1172413	1.0562127	0.2829135	0.1361657	0.8640314	0.7019465	0.2781874	1.0168222	0.9294068	0.9874391
805	0.1305951	1.0133760	0.3012688	0.1362760	0.8801249	0.6915539	0.2472059	1.0487594	0.9482355	0.9953705
810	0.1332219	1.0516397	0.3077374	0.1280718	0.9026410	0.6646401	0.2246968	1.0734714	0.9484542	1.0279867
815	0.1330869	1.0179625	0.3321059	0.1323620	0.9281070	0.6332251	0.2210709	1.0667793	0.9510325	1.0198309
820	0.1373422	1.0081677	0.3322294	0.1418805	0.9627731	0.6077460	0.2349423	1.0341876	0.9545846	1.0028639
825	0.1329109	1.0611896	0.3321627	0.1482658	0.9479445	0.6060558	0.2229015	1.0044538	0.9710201	1.0051330
830	0.1170809	1.0464196	0.3179727	0.1546064	0.9667163	0.5933981	0.2283107	1.0415760	0.9827518	0.9838755
835	0.1274848	1.0102100	0.3254053	0.1408438	0.9446802	0.6092265	0.2197610	1.0230347	0.9674025	1.0215500
840	0.1131166	0.9794071	0.3072461	0.1496833	0.9417795	0.6197207	0.2462479	1.0173363	0.9522077	1.0551236
845	0.1160338	1.0030000	0.2883270	0.1530363	0.9305790	0.6249398	0.2428858	0.9674001	0.9431487	1.1186280
850	0.1239496	0.9441237	0.3004681	0.1526856	0.9243924	0.6555552	0.2437877	0.9652845	0.9374456	1.1203340
855	0.1247034	0.9504011	0.3043340	0.1529141	0.9126764	0.6871185	0.2311819	0.9555407	0.9248792	1.0774530
860	0.1209855	1.0293170	0.3226826	0.1483664	0.9338751	0.7313734	0.2449445	0.9728680	0.9809133	1.0974995
865	0.1056855	1.0248051	0.2965026	0.1304871	0.9611482	0.6972894	0.2504198	0.9612441	0.9691776	1.0600809
870	0.1043799	1.0397456	0.2831286	0.1153948	0.9361480	0.7121343	0.2611513	0.9597804	0.9334328	1.0105689
875	0.1093215	1.0365175	0.2781502	0.1164418	0.9788100	0.7292731	0.2614183	0.9318131	0.9306776	0.9960901
880	0.1244356	1.0378577	0.2937300	0.1197821	0.9604015	0.7101300	0.2560961	0.9710350	0.8753157	1.0154278
885	0.1186838	1.0359752	0.2900757	0.1160019	0.9613771	0.6950891	0.2546789	0.9911503	0.8794714	1.0193148
890	0.1181512	1.0231243	0.3022547	0.1066216	0.9610194	0.6896986	0.2528758	0.9702703	0.8949050	1.0164531
895	0.1170007	1.0335905	0.3071447	0.1123538	0.9300227	0.7147639	0.2403714	0.9180599	0.8968241	0.9997484
900	0.1185615	1.0257161	0.3178390	0.1136311	0.9058321	0.6788352	0.2322271	0.9676296	0.9217860	1.0102727
905	0.1238999	1.0277984	0.3123213	0.1152145	0.9037537	0.6817383	0.2357936	0.9992211	0.9251174	1.0120878
910	0.1251996	0.9813957	0.3092886	0.1094995	0.9262267	0.6732685	0.2285757	1.0247392	0.9110848	1.0186473
915	0.1365956	0.9785126	0.3108515	0.1146232	0.9196661	0.6639035	0.2559547	1.0051038	0.9084539	0.9880536
920	0.1333305	1.0002519	0.3259414	0.1049405	0.8715721	0.6684839	0.2457556	0.9921418	0.9182951	0.9848736
925	0.1397243	0.9923948	0.3276750	0.0974781	0.8416883	0.6485720	0.2387120	1.0422814	0.9261388	0.9916892
930	0.1364967	1.0010663	0.3387115	0.1062810	0.8913386	0.6406834	0.2448905	1.0426880	0.9411081	0.9618767
935	0.1383368	1.0183118	0.3534188	0.1141806	0.8999326	0.6245198	0.2235673	1.0574269	0.9571670	0.9587424
940	0.1204424	1.0037588	0.3491139	0.1234456	0.9004807	0.6341593	0.2337231	1.0821672	1.0129384	0.9371157
945	0.1184115	1.0327218	0.3569484	0.1206559	0.9064523	0.6752868	0.2306212	1.0090820	1.0328540	0.9812352
950	0.1154992	1.0256120	0.3536994	0.1153451	0.9460196	0.6878083	0.2483726	1.0330168	1.0478959	0.9876208
955	0.1103205	1.0054766	0.3395609	0.1176044	0.9780503	0.6889219	0.2401019	0.9980558	1.0706806	0.9939797
960	0.1077419	1.0122238	0.3439639	0.1076187	0.9613992	0.6579346	0.2483074	1.0254904	1.0851024	0.9963555
965	0.1066019	0.9905233	0.3622307	0.0989279	0.9856904	0.6619778	0.2341472	0.9980923	1.0506255	0.9330736
970	0.0961934	0.9851434	0.3765568	0.1080598	0.9872924	0.6780496	0.2355202	0.9964023	1.0562134	0.9726473
975	0.0948305	0.9711299	0.3703292	0.1165235	0.9534636	0.6876764	0.2415295	1.0097729	1.0786431	0.9978578
980	0.0945031	0.9651162	0.3641610	0.1118082	0.9691099	0.6953323	0.2592390	1.0121000	1.0812781	1.0364463
985	0.0846462	0.9557390	0.3343879	0.1133645	0.9867580	0.6849738	0.2431557	1.0067171	1.1088797	1.0308372
990	0.0911058	0.9978301	0.3208754	0.1415704	0.9903848	0.6656748	0.2488271	0.9933260	1.1125610	1.0481501
995	0.1122141	1.0154035	0.3581574	0.1546324	0.9886152	0.6597868	0.2836348	1.0040772	1.1216060	1.0354269
1000	0.1236917	1.0238086	0.3572155	0.1568416	0.9831414	0.6805408	0.2757573	0.9940723	1.0764250	1.0539420

0	0.1522442	0.9817864	0.3598629	0.1426661	1.0314076	0.7187646	0.2919598	0.9969346	0.9847922	0.9902361
5	0.1225923	0.8777829	0.3324693	0.2185434	0.9960929	0.6929135	0.3127200	1.0390991	0.9102584	0.9927769
10	0.1173893	0.7826875	0.2960862	0.3161472	1.0254596	0.7203468	0.3115606	0.9967182	0.8415766	0.9268803
15	0.1143473	0.6999106	0.2658556	0.3363826	0.9878515	0.6841328	0.2769567	1.0233408	0.7509665	0.8678433
20	0.1039857	0.6410233	0.2409937	0.3789949	0.9670250	0.6797620	0.2962151	1.0415907	0.6829026	0.8234961
25	0.1082205	0.6124538	0.2312892	0.4242458	0.9891824	0.6605832	0.2811401	1.0437041	0.6288196	0.7890294
30	0.1080823	0.5712954	0.2138700	0.4830661	1.0045756	0.6626428	0.2857414	1.0194727	0.5754049	0.7542348
35	0.0978731	0.5036701	0.1888308	0.5072567	0.9998314	0.6433572	0.3089795	0.9880536	0.5357637	0.7206388
40	0.0927117	0.5001796	0.1638094	0.5326572	1.0130986	0.6437399	0.3101736	0.9637032	0.5308240	0.7297613
45	0.0974238	0.4588322	0.1479448	0.5501116	0.9634191	0.6316537	0.3012830	0.9299900	0.5214105	0.7061125
50	0.1040867	0.4466857	0.1580960	0.6112840	0.9877009	0.6413333	0.3122992	0.9044312	0.4867683	0.7097170
55	0.1227921	0.4396665	0.1633670	0.6354448	0.9599588	0.6760519	0.3163818	0.9355127	0.4838219	0.6948345
60	0.1254619	0.4238386	0.1433270	0.6369386	0.9477386	0.6829707	0.3191147	0.9576390	0.4585959	0.6406513
65	0.1320014	0.3973731	0.1400786	0.6832867	0.9182273	0.6938655	0.3188227	0.9942041	0.4186236	0.6157069
70	0.1352220	0.4103818	0.1210885	0.6739290	0.9205412	0.6824501	0.3025362	0.9926040	0.3912215	0.6360500
75	0.1447031	0.3743659	0.1136825	0.6835676	0.9485830	0.6560958	0.2865339	0.9905661	0.3730203	0.6308351
80	0.1533558	0.3388999	0.1258252	0.6738132	0.9488700	0.6090230	0.2936492	0.9630355	0.3466383	0.6225036
85	0.1703702	0.3400513	0.1284151	0.6580246	0.9423143	0.5807482	0.3022982	0.9355705	0.3333546	0.5969476
90	0.1837732	0.3234354	0.1327238	0.6889032	0.9719842	0.5788471	0.3218875	0.9487369	0.3101357	0.5991553
95	0.1788262	0.3148048	0.1427531	0.6964941	1.0301016	0.5152147	0.3413797	0.9532477	0.2959066	0.5910982
100	0.1851916	0.3546709	0.1492907	0.6952520	1.0414660	0.4782906	0.3466906	0.9231022	0.3057515	0.6037283
105	0.2028691	0.3367495	0.1462279	0.7127235	1.0474361	0.4782472	0.3672257	0.9293361	0.3021844	0.6039321
110	0.1908662	0.3207448	0.1741812	0.7351499	1.0203171	0.4598133	0.4116024	0.9353619	0.2925895	0.6265965
