"Time"	G1	G2	G3	G4	G5	G6	G7	G8	G9	G10
100	0.0022263	0.4540491	0.1636808	0.1251690	0.7211788	0.3674151	0.1314639	0.5978514	0.7117676	0.6591420
105	0.0033681	0.6179521	0.1744106	0.1131424	0.6563532	0.4532683	0.1798535	0.5886534	0.7160464	0.7273097
110	0.0043175	0.5522874	0.1264006	0.0815147	0.6694931	0.4008285	0.2016111	0.6556553	0.7767046	0.5962352
115	0.0010591	0.5926626	0.2180763	0.1285111	0.7296127	0.3793030	0.2356615	0.7270454	0.6431462	0.6563991
120	0.0022178	0.5363368	0.2476590	0.0858938	0.7290320	0.3743744	0.1515224	0.6857400	0.6168715	0.6445843
125	0.0003591	0.5752021	0.2424534	0.0932068	0.7213263	0.4079461	0.1987758	0.6613658	0.5731728	0.6492269
130	0.0003924	0.6510998	0.2423885	0.0674439	0.6950692	0.3396977	0.1668342	0.5873406	0.6749145	0.6228304
135	0.0005418	0.5828530	0.2386797	0.1002812	0.6443150	0.3411545	0.1511675	0.6807083	0.6940065	0.6454150
140	0.0003017	0.5577256	0.2502116	0.0793024	0.7533618	0.4077230	0.1356823	0.6212348	0.8991583	0.6203575
145	0.0000000	0.7481504	0.1910543	0.0917792	0.5942606	0.4394395	0.1225223	0.6340164	0.6708893	0.5885367
150	0.0000000	0.6629218	0.2982290	0.0974765	0.6581031	0.4632483	0.1690679	0.5923857	0.7092322	0.6750724
155	0.0000000	0.5589846	0.2364040	0.1085871	0.6228342	0.4666441	0.1825406	0.5559409	0.6962136	0.7352965
160	0.0000000	0.6107637	0.2470665	0.0773311	0.5352586	0.3614895	0.1234915	0.7003202	0.8507564	0.6057031
165	0.0000000	0.7829119	0.2174872	0.1019180	0.5626742	0.3913137	0.1704897	0.6029829	0.6189113	0.6442426
170	0.0000000	0.5610558	0.1991649	0.1171084	0.5886972	0.4767270	0.1284378	0.5870360	0.7448367	0.6882202
175	0.0000000	0.6373779	0.2613179	0.0916224	0.5790769	0.4223203	0.1265750	0.6471469	0.6093168	0.8275327
180	0.0000000	0.5965257	0.2284519	0.1780447	0.6320504	0.3822117	0.1490271	0.6277375	0.6281732	0.7325017
185	0.0000000	0.5807199	0.2087664	0.0742308	0.6576206	0.4353825	0.1701082	0.6064127	0.7393159	0.7137181
190	0.0000000	0.5609368	0.2291291	0.0952984	0.6321873	0.5101579	0.1827350	0.6078994	0.6502739	0.7135227
195	0.0000000	0.5988573	0.2324157	0.0969911	0.6597325	0.3980195	0.1373003	0.6452368	0.6579398	0.8716189
200	0.0000000	0.6310450	0.1718026	0.1401094	0.7492801	0.3874870	0.1339458	0.5932888	0.7081719	0.6714165
205	0.0000000	0.6588356	0.1814953	0.1119222	0.4877725	0.3903716	0.2101729	0.6747680	0.5910554	0.7988441
210	0.0000000	0.7236384	0.1977313	0.0651021	0.6678255	0.4026294	0.1323279	0.6541849	0.6180058	0.6924545
215	0.0000000	0.7839200	0.1827463	0.0706431	0.5742406	0.3625532	0.1360238	0.6875792	0.6028838	0.5460139
220	0.0000000	0.6690814	0.2125259	0.0879932	0.6700763	0.3916922	0.2045868	0.6591648	0.6893709	0.6357764
225	0.0000000	0.6222594	0.2147573	0.0979077	0.6791819	0.3668305	0.1458672	0.6744894	0.6148986	0.6807200
230	0.0000000	0.6685736	0.2307039	0.0536531	0.6128225	0.4381696	0.1548659	0.5011157	0.6978782	0.6127814
235	0.0000000	0.5694514	0.2772205	0.0623871	0.5869664	0.4667811	0.1623124	0.5825975	0.6413055	0.6353454
240	0.0000000	0.6286237	0.2136656	0.0719081	0.6958290	0.5116813	0.2361057	0.5312104	0.7077415	0.5814271
245	0.0000000	0.7784262	0.2887509	0.0752644	0.6589906	0.5116852	0.1736795	0.6161087	0.7058698	0.6962684
250	0.0000000	0.5751689	0.1796491	0.0765323	0.6404374	0.4254329	0.1778071	0.5587829	0.6954392	0.6350104
255	0.0000000	0.5906862	0.2444595	0.0626014	0.6914139	0.4406213	0.1882468	0.4957231	0.6772502	0.8379947
260	0.0000000	0.5599516	0.2040452	0.0918623	0.6441103	0.4897138	0.1404443	0.5381818	0.6353974	0.6544255
265	0.0000000	0.6332703	0.1722288	0.0703221	0.6450029	0.4209867	0.1713929	0.5495377	0.6473788	0.6490676
270	0.0000000	0.5578966	0.2310454	0.0711346	0.5771860	0.4767395	0.1440934	0.6940377	0.6666358	0.5864080
275	0.0000000	0.6415663	0.2146343	0.1031580	0.5692367	0.4495313	0.1978427	0.6594753	0.6214427	0.6722714
280	0.0000000	0.6462498	0.1769444	0.0823311	0.6112986	0.4373493	0.2199149	0.5483832	0.6347673	0.6336341
285	0.0000000	0.5702813	0.1525130	0.0722059	0.6480715	0.3939192	0.2182850	0.7051916	0.6177807	0.7265421
290	0.0000000	0.5830946	0.1709398	0.1125336	0.6238826	0.4536818	0.2098221	0.6865327	0.6775685	0.7608461
295	0.0000000	0.6672879	0.2282291	0.0593588	0.6115765	0.4024753	0.2057356	0.6092368	0.5830761	0.5842073
300	0.0000000	0.5971509	0.2252998	0.0985907	0.6981162	0.4770451	0.1883802	0.5993794	0.6381440	0.6680353
305	0.0000000	0.7795546	0.1914353	0.1043334	0.5383979	0.3063085	0.1859351	0.5738920	0.7283560	0.6100693
310	0.0000000	0.6256149	0.2432276	0.1352269	0.6851679	0.3679844	0.2148072	0.6603646	0.7748623	0.6803435
315	0.0000000	0.7347208	0.1785926	0.1075631	0.5278817	0.3586495	0.1730403	0.5448995	0.6709889	0.7596287
320	0.0000000	0.7329670	0.2658513	0.1095040	0.6804905	0.4343052	0.1886349	0.6484397	0.6224234	0.6765196
325	0.0000000	0.6697786	0.2649398	0.1058237	0.7055685	0.4343030	0.2320919	0.5906654	0.6838251	0.6356419
330	0.0000000	0.6396503	0.1393789	0.1017694	0.6511189	0.3858405	0.1948016	0.6346722	0.5842251	0.6599299
335	0.0000000	0.7260175	0.2291775	0.1298899	0.5412986	0.4475476	0.1974836	0.6594086	0.6138421	0.6952245
340	0.0000000	0.6263074	0.2421333	0.1500628	0.7145778	0.4426157	0.1900142	0.7394424	0.6481580	0.6179665
345	0.0000000	0.6761106	0.1898702	0.1483900	0.6698892	0.4476889	0.1685958	0.7807973	0.6640478	0.6162720
350	0.0000000	0.6164441	0.1530875	0.0935404	0.8264127	0.3708273	0.1641824	0.7209001	0.5414634	0.6295569
355	0.0000000	0.5825745	0.2149149	0.0900824	0.6758743	0.3206422	0.1591825	0.7665583	0.6140835	0.7218281
360	0.0000000	0.5431862	0.2589043	0.0723229	0.6924736	0.3393156	0.2291600	0.6821269	0.6455205	0.6031352
365	0.0000000	0.5969355	0.2165584	0.0747676	0.6652519	0.3693214	0.1672524	0.6372174	0.6644412	0.7109182
370	0.0000000	0.6089134	0.2205282	0.0986980	0.5972303	0.3237237	0.1677061	0.6797618	0.5339123	0.6965189
375	0.0000000	0.6530690	0.2529102	0.0889004	0.5950650	0.2875347	0.1767309	0.5750126	0.5631371	0.5856568
380	0.0000000	0.6859206	0.2626076	0.1185472	0.6173815	0.3693628	0.1582862	0.6423725	0.5559446	0.6881126
385	0.0000000	0.5393333	0.1862717	0.0956776	0.6787210	0.4182441	0.1306790	0.5054689	0.7479071	0.8523316
390	0.0000000	0.6192841	0.2726056	0.1078474	0.6250917	0.3329028	0.1465517	0.6598738	0.6173240	0.7325500
395	0.0000000	0.5936743	0.2591677	0.0558558	0.5812793	0.3197470	0.2383427	0.5072815	0.5961164	0.7068960
400	0.0000000	0.6498651	0.1840679	0.0714685	0.6442495	0.3990308	0.1161870	0.5436236	0.6517610	0.7310253
405	0.0000000	0.6720085	0.2233031	0.0664486	0.6707019	0.3645401	0.0984310	0.6996078	0.6596745	0.6971368
410	0.0000000	0.7602531	0.2908448	0.0806068	0.6321558	0.5132539	0.1348167	0.6319744	0.6468174	0.8390367
415	0.0000000	0.6524680	0.2815447	0.0746637	0.6522673	0.3691861	0.2178507	0.5741111	0.6897490	0.7745915
420	0.0000000	0.5836890	0.2059512	0.0826557	0.6491236	0.4742535	0.1626468	0.5785885	0.6162076	0.7072047
425	0.0000000	0.6903542	0.1754626	0.0704809	0.5827243	0.3564813	0.1401560	0.6576029	0.6334584	0.6921971
430	0.0000000	0.6419178	0.1914599	0.0830397	0.6924408	0.4653840	0.1195099	0.6003044	0.6288865	0.7104762
435	0.0000000	0.6560974	0.1821514	0.0936226	0.6402607	0.5671850	0.1632347	0.7559680	0.6287972	0.5092577
440	0.0000000	0.6173584	0.2068576	0.0773215	0.5559736	0.4124570	0.1682513	0.6499622	0.6822581	0.6786021
445	0.0000000	0.6079520	0.2216653	0.0719278	0.7383785	0.5693402	0.1721032	0.5840447	0.7329135	0.5607985
450	0.0000000	0.6544557	0.1840226	0.0765496	0.6340902	0.4677577	0.1848804	0.6537509	0.7458319	0.5343490
455	0.0000000	0.7058389	0.1927038	0.0697522	0.6739719	0.5375563	0.2113280	0.6416304	0.6513884	0.6242897
460	0.0000000	0.6480360	0.2209708	0.1243377	0.6840463	0.5345809	0.1792341	0.6078737	0.5865161	0.5965391
465	0.0000000	0.6474067	0.2046075	0.0978558	0.6804310	0.4566712	0.1981158	0.6317231	0.6093477	0.6149628
470	0.0000000	0.6714120	0.2442447	0.1148700	0.6995479	0.3996782	0.1750754	0.5963980	0.6093141	0.6923128
475	0.0000000	0.6622852	0.1991850	0.0895412	0.5674949	0.3767090	0.1598473	0.6931794	0.5899005	0.6497359
480	0.0000000	0.6239483	0.2476960	0.0654582	0.6172811	0.5226312	0.2035400	0.6839409	0.6945143	0.7825402
485	0.0000000	0.6530091	0.1729460	0.0959932	0.5614751	0.4177842	0.1809563	0.7151022	0.6149522	0.6279549
490	0.0000000	0.5858126	0.1750931	0.1036955	0.6500131	0.4677358	0.1801834	0.6771075	0.5984206	0.8103062
495	0.0000000	0.7021039	0.1761107	0.0835814	0.5474183	0.4740027	0.1831008	0.6450506	0.6262448	0.6408055
500	0.0000000	0.6327155	0.2500949	0.1068081	0.7206436	0.4593476	0.2072839	0.6315976	0.6377144	0.5912255
505	0.0000000	0.7394154	0.2062520	0.1406144	0.7093891	0.4833940	0.2620028	0.6714753	0.7040946	0.5846547
510	0.0000000	0.6082389	0.1788065	0.0800606	0.7149761	0.5092527	0.2031196	0.6283048	0.6318636	0.5695959
515	0.0000000	0.7309409	0.1984319	0.0665051	0.6898840	0.3498624	0.2650964	0.6818089	0.5875128	0.5715813
520	0.0000000	0.7210889	0.1938399	0.0703136	0.7616578	0.3704462	0.3062949	0.6512861	0.6476028	0.6413683
525	0.0000000	0.6569154	0.2092398	0.0918088	0.6198502	0.4218496	0.1696704	0.6329675	0.7532150	0.7089190
530	0.0000000	0.5949721	0.2085110	0.0859519	0.6463965	0.4116513	0.2201493	0.5087758	0.6969143	0.6017895
535	0.0000000	0.6396804	0.1848715	0.0824150	0.7198397	0.4058119	0.2757130	0.6737740	0.6724952	0.6820363
540	0.0000000	0.5902262	0.1982220	0.0765274	0.6925929	0.3146513	0.1950450	0.6844865	0.7606037	0.6080413
545	0.0000000	0.6507129	0.2594066	0.0929539	0.7341354	0.3245989	0.2138810	0.6050708	0.6700854	0.5473932
550	0.0000000	0.5906694	0.2037916	0.0728743	0.7192568	0.3767929	0.1697904	0.6096358	0.6304603	0.5840772
555	0.0000000	0.7286956	0.2460505	0.0789137	0.7051473	0.3513468	0.3035278	0.5447810	0.6695450	0.6395222
560	0.0000000	0.6731686	0.2347848	0.0998808	0.8070528	0.3435695	0.1948520	0.5324689	0.8111610	0.7222480
565	0.0000000	0.6128030	0.2156823	0.0699805	0.8538334	0.4116781	0.2673733	0.6595536	0.6773838	0.7162714
570	0.0000000	0.6862862	0.2479657	0.0549398	0.8505232	0.4170162	0.2513272	0.5957330	0.6728916	0.6635370
575	0.0000000	0.6075831	0.2966674	0.0773200	0.7312155	0.4554018	0.2136665	0.6460544	0.6264008	0.7110934
580	0.0000000	0.6601192	0.2300514	0.1458536	0.6967229	0.3139966	0.2086035	0.6193528	0.7384986	0.6529664
585	0.0000000	0.5980897	0.2098167	0.0997484	0.6845284	0.4021443	0.2386628	0.6212584	0.7522897	0.7172680
590	0.0000000	0.7423430	0.3395869	0.0920060	0.7376135	0.3857435	0.2273823	0.5473057	0.7666499	0.6859612
595	0.0000000	0.6314334	0.2359169	0.0876477	0.7709091	0.4466193	0.2116009	0.6449201	0.7089284	0.6129221
600	0.0000000	0.6759708	0.2549430	0.1332480	0.6970892	0.3254711	0.2526614	0.6456112	0.6879700	0.7560476
605	0.0000000	0.6466355	0.1913176	0.0657255	0.7711245	0.4178886	0.2913292	0.7073079	0.7711894	0.7122306
610	0.0000000	0.5237173	0.2155679	0.1201350	0.7543164	0.3398319	0.2072584	0.5693106	0.6548515	0.6146512
615	0.0000000	0.4719780	0.2222296	0.1231141	0.7083143	0.4263846	0.2220060	0.6193154	0.6079301	0.7271143
620	0.0000000	0.5772645	0.2057161	0.0896661	0.6627062	0.4364650	0.1940402	0.6282257	0.6652810	0.6541095
625	0.0000000	0.7886941	0.2076113	0.0898126	0.6191780	0.3652751	0.1778441	0.6089416	0.7665498	0.7165983
630	0.0000000	0.5812930	0.2062318	0.0762392	0.5999156	0.4516705	0.1795183	0.6475097	0.7530801	0.6795042
635	0.0000000	0.5934413	0.2824806	0.1021366	0.7646899	0.4597182	0.1974474	0.6934316	0.5909732	0.7694352
640	0.0000000	0.6704973	0.2313438	0.0949974	0.6632943	0.3844292	0.2095467	0.6602197	0.6062432	0.5719650
645	0.0000000	0.6445946	0.2498852	0.0757194	0.5706678	0.5181622	0.1936372	0.6920953	0.5553387	0.6688190
650	0.0000000	0.5959657	0.1760769	0.1108534	0.6700395	0.4591467	0.1740058	0.6051380	0.5725335	0.6212613
655	0.0000000	0.6546244	0.2142737	0.1030247	0.6988146	0.4123186	0.2131788	0.6561196	0.5904536	0.7239456
660	0.0000000	0.6414522	0.1934553	0.0765088	0.7575532	0.4573201	0.2380193	0.6231435	0.7133653	0.5696309
665	0.0000000	0.6736057	0.1803061	0.0552156	0.6683264	0.5346612	0.1795807	0.6102064	0.5981335	0.6558169
670	0.0000000	0.7156966	0.2026778	0.0870781	0.6687185	0.4983230	0.1887347	0.6612623	0.7311470	0.6539343
675	0.0000000	0.6460123	0.2398881	0.0595880	0.7206815	0.4844647	0.1561999	0.6459106	0.5635630	0.6224047
680	0.0000000	0.5495075	0.1552768	0.0611308	0.6882043	0.4534752	0.2036854	0.6758686	0.6104461	0.6244311
685	0.0000000	0.6314331	0.1987264	0.0909330	0.6825169	0.4074104	0.1592674	0.7229147	0.6489357	0.7304574
690	0.0000000	0.7386213	0.2185804	0.0700664	0.6604825	0.3408387	0.1652918	0.7381328	0.7263570	0.6426083
695	0.0000000	0.6392704	0.1755964	0.0717915	0.6596230	0.4828220	0.1950339	0.6438321	0.6354989	0.7022830
700	0.0000000	0.6773198	0.2463537	0.0688258	0.7082407	0.3825920	0.2000330	0.5363318	0.7026859	0.5914630
705	0.0000000	0.5172920	0.2158923	0.0608584	0.7096837	0.4304032	0.1802155	0.6807716	0.7285192	0.6151788
710	0.0000000	0.7568781	0.1782356	0.0828561	0.6690776	0.3864583	0.2026393	0.5955213	0.6886828	0.6273656
715	0.0000000	0.6974677	0.1977166	0.0750156	0.6337546	0.4192042	0.1686959	0.6907301	0.6745830	0.5534150
720	0.0000000	0.5780887	0.2031109	0.0851586	0.6281142	0.3920769	0.1799023	0.7212746	0.6180005	0.6465335
725	0.0000000	0.5582846	0.2339284	0.0767757	0.5956230	0.5309611	0.2172743	0.7966249	0.7216594	0.6207147
730	0.0000000	0.5270238	0.2393430	0.0869176	0.6385266	0.4243130	0.2025348	0.7089763	0.7478924	0.7395869
735	0.0000000	0.6683269	0.2612414	0.1087520	0.5453550	0.4215877	0.1960414	0.6731555	0.5869092	0.7431817
740	0.0000000	0.6594570	0.2708153	0.1187877	0.6994707	0.4573816	0.2201406	0.6765472	0.6494809	0.8486012
745	0.0000000	0.6104490	0.2494009	0.1053328	0.8874882	0.4067548	0.1955816	0.7782709	0.6770252	0.7094989
750	0.0000000	0.5536959	0.2449661	0.1031865	0.7043101	0.4526060	0.2470166	0.7315946	0.7322864	0.7283936
755	0.0000000	0.6138673	0.2499797	0.0833227	0.6865325	0.4228710	0.1346133	0.5976511	0.6728070	0.7014999
760	0.0000000	0.5496449	0.2123064	0.0956091	0.6230104	0.4537560	0.1307225	0.6542402	0.6029999	0.7226635
765	0.0000000	0.6691795	0.2660947	0.0874952	0.6020081	0.4548563	0.1976007	0.6269497	0.6316044	0.5444950
770	0.0000000	0.6695719	0.2677954	0.0967426	0.6285658	0.3853357	0.1220589	0.6843998	0.6243371	0.7187907
775	0.0000000	0.5838788	0.2956468	0.1213817	0.5429407	0.5352980	0.1130698	0.6741157	0.6389177	0.7466733
780	0.0000000	0.6377472	0.2719275	0.1116971	0.5535761	0.4545986	0.1470783	0.6930876	0.6098321	0.7491683
785	0.0000000	0.6470183	0.3100199	0.0978931	0.6601455	0.4613356	0.1075231	0.7620925	0.6198374	0.6317386
790	0.0000000	0.6512941	0.2271669	0.1194198	0.6513691	0.4443710	0.1807606	0.5533605	0.6639026	0.6983615
795	0.0000000	0.5900150	0.2266604	0.1437756	0.5621108	0.4641517	0.1203710	0.6898971	0.6021455	0.6510363
800	0.0000000	0.5798652	0.2034025	0.1180369	0.5628836	0.5024939	0.1520209	0.6858761	0.5985044	0.6420909
805	0.0000000	0.6676044	0.2661878	0.0819907	0.5514424	0.3724382	0.1454420	0.6069333	0.6741812	0.5421349
810	0.0000000	0.6490318	0.2021938	0.1031767	0.5202365	0.4593625	0.1353577	0.6888077	0.6967411	0.6361609
815	0.0000000	0.8112905	0.2164972	0.0791337	0.6442662	0.4890860	0.1373408	0.6341301	0.6609320	0.6395147
820	0.0000000	0.7378371	0.2144675	0.1232982	0.5071042	0.5116801	0.1427267	0.6556030	0.7300205	0.7154201
825	0.0000000	0.6383486	0.3006114	0.1125971	0.5421855	0.5213881	0.1319649	0.5563736	0.6584899	0.6701261
830	0.0000000	0.7042484	0.2218018	0.0784638	0.6759397	0.5178487	0.1470438	0.7594165	0.6818353	0.6760449
835	0.0000000	0.6819094	0.1999932	0.1117461	0.5721343	0.4926252	0.1725017	0.7905347	0.6849154	0.7109401
840	0.0000000	0.7272208	0.2491127	0.0798763	0.6237014	0.4715746	0.1739623	0.5266302	0.6623739	0.7743714
845	0.0000000	0.6629679	0.1786831	0.0743167	0.6379543	0.4019968	0.1285398	0.7086561	0.7131532	0.6241299
850	0.0000000	0.7042937	0.1654895	0.0940505	0.6500969	0.4993056	0.1695243	0.6828328	0.6461350	0.7029928
855	0.0000000	0.7458407	0.1907533	0.0850053	0.6602667	0.5689491	0.1174291	0.7618191	0.6367240	0.7168607
860	0.0000000	0.6385831	0.1853678	0.0781784	0.5839469	0.5434139	0.1385716	0.6795409	0.6937316	0.6223628
865	0.0000000	0.6110084	0.1838671	0.1203676	0.4463153	0.5547375	0.1394383	0.6051202	0.6937959	0.8064528
870	0.0000000	0.7050251	0.2345760	0.1154333	0.5712668	0.4974487	0.1240979	0.5224696	0.6840603	0.6958044
875	0.0000000	0.8061828	0.1954403	0.0790855	0.6784509	0.4545291	0.1303358	0.6330313	0.6314509	0.8095932
880	0.0000000	0.6793603	0.2119631	0.1057321	0.5955330	0.5386110	0.1342052	0.6009484	0.5961237	0.7642425
885	0.0000000	0.5532541	0.2026652	0.1243221	0.5373823	0.4124679	0.0852092	0.6401733	0.5967233	0.5949773
890	0.0000000	0.6558447	0.2261216	0.1216003	0.6329546	0.4321165	0.1517739	0.7033757	0.5995718	0.6013268
895	0.0000000	0.6546477	0.2237719	0.0922676	0.6413831	0.4596261	0.1136998	0.6708777	0.6482559	0.7466537
900	0.0000000	0.6656123	0.2606664	0.0952319	0.6809165	0.3349775	0.1264363	0.6069856	0.6041768	0.8412162
905	0.0000000	0.6538682	0.2334618	0.1309375	0.6055288	0.4046308	0.1019368	0.5875467	0.6506861	0.7003139
910	0.0000000	0.7104795	0.2358005	0.1334445	0.6791055	0.4579301	0.1704757	0.6633544	0.6203388	0.7120985
915	0.0000000	0.7267381	0.1986272	0.0913131	0.6866413	0.5216407	0.1641532	0.7020948	0.6990144	0.6965643
920	0.0000000	0.6312976	0.1507533	0.0720635	0.5664187	0.4090600	0.1586485	0.6727554	0.7767467	0.6704181
925	0.0000000	0.6621266	0.2150230	0.0935390	0.6379522	0.5370043	0.1529525	0.7996336	0.7028818	0.6531214
930	0.0000000	0.6410556	0.1605558	0.1098387	0.5566177	0.5672889	0.0967919	0.5526131	0.6958674	0.7569899
935	0.0000000	0.6373176	0.2308500	0.1109504	0.6656881	0.4432233	0.1308859	0.6809758	0.5720113	0.6998539
940	0.0000000	0.7532575	0.2339610	0.0934394	0.8038630	0.3941218	0.1339406	0.6029545	0.6884063	0.7080159
945	0.0000000	0.6733603	0.1647428	0.0939068	0.5778216	0.4010924	0.1622773	0.6315674	0.7214282	0.6632938
950	0.0000000	0.5437252	0.3122762	0.0929237	0.6347541	0.3864119	0.1650857	0.4823378	0.6683244	0.5894148
955	0.0000000	0.7021064	0.2423652	0.0889368	0.6534572	0.4653328	0.1634835	0.5771417	0.6141158	0.6681426
960	0.0000000	0.5745734	0.2422363	0.1110452	0.5100910	0.4234036	0.1724287	0.6416875	0.7316895	0.5685486
965	0.0000000	0.6101496	0.2274397	0.1354017	0.5686094	0.4457402	0.1694379	0.7029554	0.8075754	0.6653554
970	0.0000000	0.6418760	0.2514653	0.1065015	0.7016204	0.5175532	0.1512057	0.5783485	0.5974569	0.6267781
975	0.0000000	0.5787633	0.3144026	0.0962929	0.6058234	0.4839773	0.1882196	0.7476202	0.7603130	0.7425722
980	0.0000000	0.6792554	0.2894980	0.0997778	0.5953628	0.4985167	0.1531324	0.7019466	0.7455499	0.6715475
985	0.0000000	0.5966725	0.3195673	0.0702655	0.7070730	0.4618942	0.1283642	0.7551363	0.7482637	0.6075966
990	0.0000000	0.5737481	0.3524074	0.1235257	0.7633753	0.5391686	0.0893848	0.7256093	0.7187140	0.6687115
995	0.0000000	0.6884191	0.2606445	0.1253903	0.5926367	0.5510419	0.1017772	0.7254783	0.7281330	0.6757061
1000	0.0000000	0.7561674	0.2549837	0.0954307	0.5751675	0.4963946	0.1390932	0.6863245	0.6620718	0.7108998

0	0.0641421	0.5197407	0.1755786	0.0692911	0.6705068	0.4530656	0.2208089	0.5854074	0.7187642	0.5817640
5	0.0928776	0.6430416	0.2327914	0.0906329	0.6410805	0.5147535	0.1184145	0.5679680	0.6720429	0.5498643
10	0.0803582	0.4351341	0.2353517	0.0753901	0.6581795	0.4252438	0.1130363	0.6407933	0.6894423	0.6126245
15	0.0841714	0.3599904	0.2843649	0.0996447	0.7000877	0.5287144	0.1607306	0.6868936	0.7208016	0.5447523
20	0.0952259	0.3551805	0.2405014	0.0924204	0.6259406	0.5931191	0.1503936	0.6300253	0.6666857	0.6479494
25	0.0727022	0.2720494	0.2446399	0.1059132	0.7017567	0.5102301	0.1348896	0.7907484	0.5740183	0.6566039
30	0.1049464	0.2363306	0.2573225	0.0785184	0.6405745	0.5555013	0.1139741	0.6457632	0.6933815	0.5593841
35	0.0571174	0.1746196	0.2293611	0.0725908	0.6958366	0.5474033	0.1381013	0.6362666	0.5917342	0.6202821
40	0.0970566	0.1683064	0.2484202	0.0975770	0.6293597	0.4031912	0.1205558	0.6191273	0.5914751	0.6011480
45	0.0810328	0.1264585	0.2780854	0.1013741	0.7069449	0.4208181	0.2016696	0.6530378	0.6280162	0.6398468
50	0.0518081	0.1103635	0.2304879	0.0526915	0.7123276	0.5721131	0.1062532	0.6943569	0.6879023	0.6015071
55	0.1130570	0.0997194	0.2763117	0.0676861	0.6435130	0.4101868	0.1314421	0.6724151	0.6206082	0.5259958
60	0.1114391	0.1085000	0.2409458	0.0637865	0.6992773	0.4621242	0.1577410	0.8393982	0.6640269	0.6731867
65	0.1204243	0.0542490	0.3005096	0.0819396	0.7383999	0.4147109	0.1111786	0.5623602	0.6537326	0.5937689
70	0.1316540	0.0535710	0.2954896	0.0821561	0.7428015	0.5127915	0.1715210	0.6851203	0.6627879	0.6750041
75	0.1703814	0.0365084	0.4138521	0.1078412	0.7625408	0.4833687	0.1837303	0.6289954	0.5277263	0.6361336
80	0.1372098	0.0433353	0.3686651	0.1043206	0.6965069	0.5517382	0.1255549	0.5994106	0.5941743	0.6874395
85	0.2821249	0.0553973	0.3837460	0.0883360	0.7189959	0.5444004	0.1109023	0.5978717	0.5892191	0.6470358
90	0.2206604	0.0377497	0.4129750	0.1058996	0.6922566	0.5003504	0.1757237	0.6401851	0.5251731	0.6924508
95	0.2258382	0.0284445	0.3925891	0.0656173	0.7449212	0.4533072	0.1804463	0.5212596	0.5116067	0.6507918
100	0.2572604	0.0173391	0.4686227	0.1074369	0.6440362	0.4556152	0.1616636	0.5826397	0.6786240	0.6175393
105	0.2939385	0.0092205	0.4666870	0.0630151	0.7717418	0.3991754	0.1620955	0.5801111	0.5986984	0.5509047
110	0.3151066	0.0110630	0.5119414	0.1079661	0.6112631	0.5284014	0.2076681	0.5420992	0.5702390	0.7119211
