"Time"	G1	G2	G3	G4	G5	G6	G7	G8	G9	G10
360	0.0000071	1.0000000	0.3231417	0.1393473	0.9979344	0.6916769	0.2601850	1.0000000	1.0000000	1.0000000
365	0.0000062	1.0000000	0.3231417	0.1393473	0.9979344	0.6916766	0.2601851	1.0000000	1.0000000	1.0000000
370	0.0000054	1.0000000	0.3231417	0.1393473	0.9979345	0.6916762	0.2601852	1.0000000	1.0000000	1.0000000
375	0.0000047	1.0000000	0.3231416	0.1393473	0.9979345	0.6916759	0.2601853	1.0000000	1.0000000	1.0000000
380	0.0000042	1.0000000	0.3231416	0.1393473	0.9979346	0.6916756	0.2601854	1.0000000	1.0000000	1.0000000
385	0.0000036	1.0000000	0.3231416	0.1393473	0.9979346	0.6916754	0.2601855	1.0000000	1.0000000	1.0000000
390	0.0000032	1.0000000	0.3231416	0.1393473	0.9979347	0.6916751	0.2601855	1.0000000	1.0000000	1.0000000
395	0.0000028	1.0000000	0.3231416	0.1393473	0.9979347	0.6916749	0.2601856	1.0000000	1.0000000	1.0000000
400	0.0000024	1.0000000	0.3231416	0.1393473	0.9979348	0.6916747	0.2601856	1.0000000	1.0000000	1.0000000
405	0.0000021	1.0000000	0.3231416	0.1393473	0.9979348	0.6916746	0.2601857	1.0000000	1.0000000	1.0000000
410	0.0000019	1.0000000	0.3231416	0.1393473	0.9979348	0.6916744	0.2601858	1.0000000	1.0000000	1.0000000
415	0.0000016	1.0000000	0.3231416	0.1393473	0.9979349	0.6916743	0.2601858	1.0000000	1.0000000	1.0000000
420	0.0000014	1.0000000	0.3231416	0.1393473	0.9979349	0.6916742	0.2601858	1.0000000	1.0000000	1.0000000
425	0.0000012	1.0000000	0.3231416	0.1393473	0.9979349	0.6916740	0.2601859	1.0000000	1.0000000	1.0000000
430	0.0000011	1.0000000	0.3231416	0.1393473	0.9979349	0.6916739	0.2601859	1.0000000	1.0000000	1.0000000
435	0.0000010	1.0000000	0.3231416	0.1393473	0.9979349	0.6916738	0.2601859	1.0000000	1.0000000	1.0000000
440	0.0000008	1.0000000	0.3231416	0.1393473	0.9979350	0.6916738	0.2601860	1.0000000	1.0000000	1.0000000
445	0.0000007	1.0000000	0.3231416	0.1393473	0.9979350	0.6916737	0.2601860	1.0000000	1.0000000	1.0000000
450	0.0000006	1.0000000	0.3231416	0.1393473	0.9979350	0.6916736	0.2601860	1.0000000	1.0000000	1.0000000
455	0.0000006	1.0000000	0.3231416	0.1393473	0.9979350	0.6916735	0.2601860	1.0000000	1.0000000	1.0000000
460	0.0000005	1.0000000	0.3231416	0.1393473	0.9979350	0.6916735	0.2601860	1.0000000	1.0000000	1.0000000
465	0.0000004	1.0000000	0.3231416	0.1393473	0.9979350	0.6916734	0.2601861	1.0000000	1.0000000	1.0000000
470	0.0000004	1.0000000	0.3231416	0.1393473	0.9979350	0.6916734	0.2601861	1.0000000	1.0000000	1.0000000
475	0.0000003	1.0000000	0.3231416	0.1393473	0.9979351	0.6916733	0.2601861	1.0000000	1.0000000	1.0000000
480	0.0000003	1.0000000	0.3231416	0.1393473	0.9979351	0.6916733	0.2601861	1.0000000	1.0000000	1.0000000
485	0.0000002	1.0000000	0.3231416	0.1393473	0.9979351	0.6916733	0.2601861	1.0000000	1.0000000	1.0000000
490	0.0000002	1.0000000	0.3231416	0.1393473	0.9979351	0.6916732	0.2601861	1.0000000	1.0000000	1.0000000
495	0.0000002	1.0000000	0.3231416	0.1393473	0.9979351	0.6916732	0.2601861	1.0000000	1.0000000	1.0000000
500	0.0000002	1.0000000	0.3231416	0.1393473	0.9979351	0.6916732	0.2601861	1.0000000	1.0000000	1.0000000
505	0.0000001	1.0000000	0.3231416	0.1393473	0.9979351	0.6916732	0.2601861	1.0000000	1.0000000	1.0000000
510	0.0000001	1.0000000	0.3231416	0.1393473	0.9979351	0.6916731	0.2601861	1.0000000	1.0000000	1.0000000
515	0.0000001	1.0000000	0.3231416	0.1393473	0.9979351	0.6916731	0.2601861	1.0000000	1.0000000	1.0000000
520	0.0000001	1.0000000	0.3231416	0.1393473	0.9979351	0.6916731	0.2601862	1.0000000	1.0000000	1.0000000
525	0.0000001	1.0000000	0.3231416	0.1393473	0.9979351	0.6916731	0.2601862	1.0000000	1.0000000	1.0000000
530	0.0000001	1.0000000	0.3231416	0.1393473	0.9979351	0.6916731	0.2601862	1.0000000	1.0000000	1.0000000
535	0.0000001	1.0000000	0.3231416	0.1393473	0.9979351	0.6916731	0.2601862	1.0000000	1.0000000	1.0000000
540	0.0000001	1.0000000	0.3231416	0.1393473	0.9979351	0.6916730	0.2601862	1.0000000	1.0000000	1.0000000
545	0.0000000	1.0000000	0.3231416	0.1393473	0.9979351	0.6916730	0.2601862	1.0000000	1.0000000	1.0000000
550	0.0000000	1.0000000	0.3231416	0.1393473	0.9979351	0.6916730	0.2601862	1.0000000	1.0000000	1.0000000
555	0.0000000	1.0000000	0.3231416	0.1393473	0.9979351	0.6916730	0.2601862	1.0000000	1.0000000	1.0000000
560	0.0000000	1.0000000	0.3231416	0.1393473	0.9979351	0.6916730	0.2601862	1.0000000	1.0000000	1.0000000
565	0.0000000	1.0000000	0.3231416	0.1393473	0.9979351	0.6916730	0.2601862	1.0000000	1.0000000	1.0000000
570	0.0000000	1.0000000	0.3231416	0.1393473	0.9979351	0.6916730	0.2601862	1.0000000	1.0000000	1.0000000
575	0.0000000	1.0000000	0.3231416	0.1393473	0.9979351	0.6916730	0.2601862	1.0000000	1.0000000	1.0000000
580	0.0000000	1.0000000	0.3231416	0.1393473	0.9979351	0.6916730	0.2601862	1.0000000	1.0000000	1.0000000
585	0.0000000	1.0000000	0.3231416	0.1393473	0.9979351	0.6916730	0.2601862	1.0000000	1.0000000	1.0000000
590	0.0000000	1.0000000	0.3231416	0.1393473	0.9979351	0.6916730	0.2601862	1.0000000	1.0000000	1.0000000
595	0.0000000	1.0000000	0.3231416	0.1393473	0.9979351	0.6916730	0.2601862	1.0000000	1.0000000	1.0000000
600	0.0000000	1.0000000	0.3231416	0.1393473	0.9979351	0.6916730	0.2601862	1.0000000	1.0000000	1.0000000
605	0.0000000	1.0000000	0.3231416	0.1393473	0.9979351	0.6916730	0.2601862	1.0000000	1.0000000	1.0000000
610	0.0000000	1.0000000	0.3231416	0.1393473	0.9979351	0.6916730	0.2601862	1.0000000	1.0000000	1.0000000
615	0.0000000	1.0000000	0.3231416	0.1393473	0.9979352	0.6916730	0.2601862	1.0000000	1.0000000	1.0000000
620	0.0000000	1.0000000	0.3231416	0.1393473	0.9979352	0.6916730	0.2601862	1.0000000	1.0000000	1.0000000
625	0.0000000	1.0000000	0.3231416	0.1393473	0.9979352	0.6916730	0.2601862	1.0000000	1.0000000	1.0000000
630	0.0000000	1.0000000	0.3231416	0.1393473	0.9979352	0.6916730	0.2601862	1.0000000	1.0000000	1.0000000
635	0.0000000	1.0000000	0.3231416	0.1393473	0.9979352	0.6916730	0.2601862	1.0000000	1.0000000	1.0000000
640	0.0000000	1.0000000	0.3231416	0.1393473	0.9979352	0.6916730	0.2601862	1.0000000	1.0000000	1.0000000
645	0.0000000	1.0000000	0.3231416	0.1393473	0.9979352	0.6916730	0.2601862	1.0000000	1.0000000	1.0000000
650	0.0000000	1.0000000	0.3231416	0.1393473	0.9979352	0.6916730	0.2601862	1.0000000	1.0000000	1.0000000
655	0.0000000	1.0000000	0.3231416	0.1393473	0.9979352	0.6916730	0.2601862	1.0000000	1.0000000	1.0000000
660	0.0000000	1.0000000	0.3231416	0.1393473	0.9979352	0.6916729	0.2601862	1.0000000	1.0000000	1.0000000
665	0.0000000	1.0000000	0.3231416	0.1393473	0.9979352	0.6916729	0.2601862	1.0000000	1.0000000	1.0000000
670	0.0000000	1.0000000	0.3231416	0.1393473	0.9979352	0.6916729	0.2601862	1.0000000	1.0000000	1.0000000
675	0.0000000	1.0000000	0.3231416	0.1393473	0.9979352	0.6916729	0.2601862	1.0000000	1.0000000	1.0000000
680	0.0000000	1.0000000	0.3231416	0.1393473	0.9979352	0.6916729	0.2601862	1.0000000	1.0000000	1.0000000
685	0.0000000	1.0000000	0.3231416	0.1393473	0.9979352	0.6916729	0.2601862	1.0000000	1.0000000	1.0000000
690	0.0000000	1.0000000	0.3231416	0.1393473	0.9979352	0.6916729	0.2601862	1.0000000	1.0000000	1.0000000
695	0.0000000	1.0000000	0.3231416	0.1393473	0.9979352	0.6916729	0.2601862	1.0000000	1.0000000	1.0000000
700	0.0000000	1.0000000	0.3231416	0.1393473	0.9979352	0.6916729	0.2601862	1.0000000	1.0000000	1.0000000
705	0.0000000	1.0000000	0.3231416	0.1393473	0.9979352	0.6916729	0.2601862	1.0000000	1.0000000	1.0000000
710	0.0000000	1.0000000	0.3231416	0.1393473	0.9979352	0.6916729	0.2601862	1.0000000	1.0000000	1.0000000
715	0.0000000	1.0000000	0.3231416	0.1393473	0.9979352	0.6916729	0.2601862	1.0000000	1.0000000	1.0000000
720	0.0000000	1.0000000	0.3231416	0.1393473	0.9979352	0.6916729	0.2601862	1.0000000	1.0000000	1.0000000
725	0.0000000	1.0000000	0.3231416	0.1393473	0.9979352	0.6916729	0.2601862	1.0000000	1.0000000	1.0000000
730	0.0000000	1.0000000	0.3231416	0.1393473	0.9979352	0.6916729	0.2601862	1.0000000	1.0000000	1.0000000
735	0.0000000	1.0000000	0.3231416	0.1393473	0.9979352	0.6916729	0.2601862	1.0000000	1.0000000	1.0000000
740	0.0000000	1.0000000	0.3231416	0.1393473	0.9979352	0.6916729	0.2601862	1.0000000	1.0000000	1.0000000
745	0.0000000	1.0000000	0.3231416	0.1393473	0.9979352	0.6916729	0.2601862	1.0000000	1.0000000	1.0000000
750	0.0000000	1.0000000	0.3231416	0.1393473	0.9979352	0.6916729	0.2601862	1.0000000	1.0000000	1.0000000
755	0.0000000	1.0000000	0.3231416	0.1393473	0.9979352	0.6916729	0.2601862	1.0000000	1.0000000	1.0000000
760	0.0000000	1.0000000	0.3231416	0.1393473	0.9979352	0.6916729	0.2601862	1.0000000	1.0000000	1.0000000
765	0.0000000	1.0000000	0.3231416	0.1393473	0.9979352	0.6916729	0.2601862	1.0000000	1.0000000	1.0000000
770	0.0000000	1.0000000	0.3231416	0.1393473	0.9979352	0.6916729	0.2601862	1.0000000	1.0000000	1.0000000
775	0.0000000	1.0000000	0.3231416	0.1393473	0.9979352	0.6916729	0.2601862	1.0000000	1.0000000	1.0000000
780	0.0000000	1.0000000	0.3231416	0.1393473	0.9979352	0.6916729	0.2601862	1.0000000	1.0000000	1.0000000
785	0.0000000	1.0000000	0.3231416	0.1393473	0.9979352	0.6916729	0.2601862	1.0000000	1.0000000	1.0000000
790	0.0000000	1.0000000	0.3231416	0.1393473	0.9979352	0.6916729	0.2601862	1.0000000	1.0000000	1.0000000
795	0.0000000	1.0000000	0.3231416	0.1393473	0.9979352	0.6916729	0.2601862	1.0000000	1.0000000	1.0000000
800	0.0000000	1.0000000	0.3231416	0.1393473	0.9979352	0.6916729	0.2601862	1.0000000	1.0000000	1.0000000
805	0.0000000	1.0000000	0.3231416	0.1393473	0.9979352	0.6916729	0.2601862	1.0000000	1.0000000	1.0000000
810	0.0000000	1.0000000	0.3231416	0.1393473	0.9979352	0.6916729	0.2601862	1.0000000	1.0000000	1.0000000
815	0.0000000	1.0000000	0.3231416	0.1393473	0.9979352	0.6916729	0.2601862	1.0000000	1.0000000	1.0000000
820	0.0000000	1.0000000	0.3231416	0.1393473	0.9979352	0.6916729	0.2601862	1.0000000	1.0000000	1.0000000
825	0.0000000	1.0000000	0.3231416	0.1393473	0.9979352	0.6916729	0.2601862	1.0000000	1.0000000	1.0000000
830	0.0000000	1.0000000	0.3231416	0.1393473	0.9979352	0.6916729	0.2601862	1.0000000	1.0000000	1.0000000
835	0.0000000	1.0000000	0.3231416	0.1393473	0.9979352	0.6916729	0.2601862	1.0000000	1.0000000	1.0000000
840	0.0000000	1.0000000	0.3231416	0.1393473	0.9979352	0.6916729	0.2601862	1.0000000	1.0000000	1.0000000
845	0.0000000	1.0000000	0.3231416	0.1393473	0.9979352	0.6916729	0.2601862	1.0000000	1.0000000	1.0000000
850	0.0000000	1.0000000	0.3231416	0.1393473	0.9979352	0.6916729	0.2601862	1.0000000	1.0000000	1.0000000
855	0.0000000	1.0000000	0.3231416	0.1393473	0.9979352	0.6916729	0.2601862	1.0000000	1.0000000	1.0000000
860	0.0000000	1.0000000	0.3231416	0.1393473	0.9979352	0.6916729	0.2601862	1.0000000	1.0000000	1.0000000
865	0.0000000	1.0000000	0.3231416	0.1393473	0.9979352	0.6916729	0.2601862	1.0000000	1.0000000	1.0000000
870	0.0000000	1.0000000	0.3231416	0.1393473	0.9979352	0.6916729	0.2601862	1.0000000	1.0000000	1.0000000
875	0.0000000	1.0000000	0.3231416	0.1393473	0.9979352	0.6916729	0.2601862	1.0000000	1.0000000	1.0000000
880	0.0000000	1.0000000	0.3231416	0.1393473	0.9979352	0.6916729	0.2601862	1.0000000	1.0000000	1.0000000
885	0.0000000	1.0000000	0.3231416	0.1393473	0.9979352	0.6916729	0.2601862	1.0000000	1.0000000	1.0000000
890	0.0000000	1.0000000	0.3231416	0.1393473	0.9979352	0.6916729	0.2601862	1.0000000	1.0000000	1.0000000
895	0.0000000	1.0000000	0.3231416	0.1393473	0.9979352	0.6916729	0.2601862	1.0000000	1.0000000	1.0000000
900	0.0000000	1.0000000	0.3231416	0.1393473	0.9979352	0.6916729	0.2601862	1.0000000	1.0000000	1.0000000
905	0.0000000	1.0000000	0.3231416	0.1393473	0.9979352	0.6916729	0.2601862	1.0000000	1.0000000	1.0000000
910	0.0000000	1.0000000	0.3231416	0.1393473	0.9979352	0.6916729	0.2601862	1.0000000	1.0000000	1.0000000
915	0.0000000	1.0000000	0.3231416	0.1393473	0.9979352	0.6916729	0.2601862	1.0000000	1.0000000	1.0000000
920	0.0000000	1.0000000	0.3231416	0.1393473	0.9979352	0.6916729	0.2601862	1.0000000	1.0000000	1.0000000
925	0.0000000	1.0000000	0.3231416	0.1393473	0.9979352	0.6916729	0.2601862	1.0000000	1.0000000	1.0000000
930	0.0000000	1.0000000	0.3231416	0.1393473	0.9979352	0.6916729	0.2601862	1.0000000	1.0000000	1.0000000
935	0.0000000	1.0000000	0.3231416	0.1393473	0.9979352	0.6916729	0.2601862	1.0000000	1.0000000	1.0000000
940	0.0000000	1.0000000	0.3231416	0.1393473	0.9979352	0.6916729	0.2601862	1.0000000	1.0000000	1.0000000
945	0.0000000	1.0000000	0.3231416	0.1393473	0.9979352	0.6916729	0.2601862	1.0000000	1.0000000	1.0000000
950	0.0000000	1.0000000	0.3231416	0.1393473	0.9979352	0.6916729	0.2601862	1.0000000	1.0000000	1.0000000
955	0.0000000	1.0000000	0.3231416	0.1393473	0.9979352	0.6916729	0.2601862	1.0000000	1.0000000	1.0000000
960	0.0000000	1.0000000	0.3231416	0.1393473	0.9979352	0.6916729	0.2601862	1.0000000	1.0000000	1.0000000
965	0.0000000	1.0000000	0.3231416	0.1393473	0.9979352	0.6916729	0.2601862	1.0000000	1.0000000	1.0000000
970	0.0000000	1.0000000	0.3231416	0.1393473	0.9979352	0.6916729	0.2601862	1.0000000	1.0000000	1.0000000
975	0.0000000	1.0000000	0.3231416	0.1393473	0.9979352	0.6916729	0.2601862	1.0000000	1.0000000	1.0000000
980	0.0000000	1.0000000	0.3231416	0.1393473	0.9979352	0.6916729	0.2601862	1.0000000	1.0000000	1.0000000
985	0.0000000	1.0000000	0.3231416	0.1393473	0.9979352	0.6916729	0.2601862	1.0000000	1.0000000	1.0000000
990	0.0000000	1.0000000	0.3231416	0.1393473	0.9979352	0.6916729	0.2601862	1.0000000	1.0000000	1.0000000
995	0.0000000	1.0000000	0.3231416	0.1393473	0.9979352	0.6916729	0.2601862	1.0000000	1.0000000	1.0000000
1000	0.0000000	1.0000000	0.3231416	0.1393473	0.9979352	0.6916729	0.2601862	1.0000000	1.0000000	1.0000000

0	0.1096345	1.0000000	0.3232073	0.1394071	0.9974570	0.6953217	0.2588254	1.0000000	1.0000000	1.0000000
5	0.1096707	0.8568171	0.3232674	0.1394020	0.9974973	0.6950156	0.2589438	1.0000000	1.0000000	1.0000000
10	0.1099097	0.7341356	0.3236881	0.1393973	0.9975341	0.6947359	0.2590514	1.0000000	1.0000000	1.0000000
15	0.1105093	0.6290199	0.3247439	0.1393932	0.9975677	0.6944889	0.2591461	1.0000000	1.0000000	1.0000000
20	0.1116062	0.5389550	0.3266561	0.1393900	0.9975981	0.6942902	0.2592215	1.0000000	1.0000000	1.0000000
25	0.1133348	0.4617859	0.3296183	0.1393883	0.9976252	0.6941674	0.2592669	1.0000000	1.0000000	1.0000000
30	0.1158397	0.3956660	0.3338105	0.1393888	0.9976485	0.6941602	0.2592666	1.0000000	1.0000000	1.0000000
35	0.1192853	0.3390134	0.3394058	0.1393925	0.9976676	0.6943201	0.2591999	1.0000000	1.0000000	1.0000000
40	0.1238635	0.2904725	0.3465723	0.1394006	0.9976817	0.6947098	0.2590412	1.0000000	1.0000000	1.0000000
45	0.1297995	0.2488818	0.3554699	0.1394146	0.9976896	0.6954016	0.2587598	1.0000000	1.0000000	1.0000000
50	0.1373552	0.2132462	0.3662445	0.1394360	0.9976902	0.6964752	0.2583207	1.0000000	1.0000000	1.0000000
55	0.1468299	0.1827130	0.3790177	0.1394663	0.9976818	0.6980148	0.2576842	1.0000000	1.0000000	1.0000000
60	0.1585550	0.1565516	0.3938749	0.1395072	0.9976622	0.7001046	0.2568071	1.0000000	1.0000000	1.0000000
65	0.1728815	0.1341361	0.4108518	0.1395599	0.9976290	0.7028251	0.2556429	1.0000000	1.0000000	1.0000000
70	0.1901588	0.1149301	0.4299226	0.1396258	0.9975791	0.7062465	0.2541437	1.0000000	1.0000000	1.0000000
75	0.2107016	0.0984741	0.4509906	0.1397056	0.9975087	0.7104241	0.2522616	1.0000000	1.0000000	1.0000000
80	0.2347488	0.0843743	0.4738845	0.1397998	0.9974130	0.7153924	0.2499513	1.0000000	1.0000000	1.0000000
85	0.2624164	0.0722933	0.4983620	0.1399084	0.9972865	0.7211610	0.2471729	1.0000000	1.0000000	1.0000000
90	0.2936547	0.0619422	0.5241199	0.1400307	0.9971225	0.7277124	0.2438952	1.0000000	1.0000000	1.0000000
95	0.3282186	0.0530731	0.5508111	0.1401656	0.9969130	0.7350016	0.2400987	1.0000000	1.0000000	1.0000000
100	0.3656634	0.0454739	0.5780650	0.1403117	0.9966488	0.7429583	0.2357784	1.0000000	1.0000000	1.0000000
105	0.4053677	0.0389628	0.6055088	0.1404670	0.9963197	0.7514911	0.2309460	1.0000000	1.0000000	1.0000000
110	0.4465845	0.0333840	0.6327877	0.1406294	0.9959141	0.7604938	0.2256296	1.0000000	1.0000000	1.0000000
