"Time"	G1	G2	G3	G4	G5	G6	G7	G8	G9	G10
360	0.1096230	1.0000000	0.0001175	0.1221986	0.9993236	0.0092346	0.3521043	0.0000751	1.0000000	1.0000000
365	0.1096230	1.0000000	0.0001052	0.1221939	0.9993240	0.0090260	0.3521110	0.0000658	1.0000000	1.0000000
370	0.1096230	1.0000000	0.0000943	0.1221897	0.9993245	0.0088386	0.3521169	0.0000577	1.0000000	1.0000000
375	0.1096230	1.0000000	0.0000844	0.1221860	0.9993248	0.0086704	0.3521222	0.0000506	1.0000000	1.0000000
380	0.1096230	1.0000000	0.0000756	0.1221827	0.9993252	0.0085192	0.3521270	0.0000443	1.0000000	1.0000000
385	0.1096230	1.0000000	0.0000678	0.1221797	0.9993255	0.0083835	0.3521312	0.0000389	1.0000000	1.0000000
390	0.1096230	1.0000000	0.0000607	0.1221770	0.9993258	0.0082615	0.3521350	0.0000341	1.0000000	1.0000000
395	0.1096230	1.0000000	0.0000544	0.1221746	0.9993261	0.0081520	0.3521384	0.0000298	1.0000000	1.0000000
400	0.1096230	1.0000000	0.0000487	0.1221725	0.9993264	0.0080537	0.3521415	0.0000262	1.0000000	1.0000000
405	0.1096230	1.0000000	0.0000436	0.1221706	0.9993266	0.0079653	0.3521442	0.0000229	1.0000000	1.0000000
410	0.1096230	1.0000000	0.0000391	0.1221690	0.9993268	0.0078860	0.3521466	0.0000201	1.0000000	1.0000000
415	0.1096230	1.0000000	0.0000350	0.1221674	0.9993270	0.0078148	0.3521488	0.0000176	1.0000000	1.0000000
420	0.1096230	1.0000000	0.0000314	0.1221661	0.9993272	0.0077508	0.3521507	0.0000154	1.0000000	1.0000000
425	0.1096230	1.0000000	0.0000281	0.1221649	0.9993273	0.0076933	0.3521524	0.0000135	1.0000000	1.0000000
430	0.1096230	1.0000000	0.0000252	0.1221638	0.9993275	0.0076417	0.3521540	0.0000119	1.0000000	1.0000000
435	0.1096230	1.0000000	0.0000226	0.1221629	0.9993276	0.0075953	0.3521554	0.0000104	1.0000000	1.0000000
440	0.1096230	1.0000000	0.0000202	0.1221620	0.9993277	0.0075537	0.3521566	0.0000091	1.0000000	1.0000000
445	0.1096230	1.0000000	0.0000181	0.1221613	0.9993278	0.0075163	0.3521577	0.0000080	1.0000000	1.0000000
450	0.1096230	1.0000000	0.0000162	0.1221606	0.9993279	0.0074828	0.3521587	0.0000070	1.0000000	1.0000000
455	0.1096230	1.0000000	0.0000145	0.1221600	0.9993280	0.0074526	0.3521596	0.0000061	1.0000000	1.0000000
460	0.1096230	1.0000000	0.0000130	0.1221594	0.9993281	0.0074255	0.3521604	0.0000054	1.0000000	1.0000000
465	0.1096230	1.0000000	0.0000117	0.1221590	0.9993282	0.0074012	0.3521611	0.0000047	1.0000000	1.0000000
470	0.1096230	1.0000000	0.0000104	0.1221585	0.9993282	0.0073794	0.3521617	0.0000041	1.0000000	1.0000000
475	0.1096230	1.0000000	0.0000094	0.1221581	0.9993283	0.0073597	0.3521623	0.0000036	1.0000000	1.0000000
480	0.1096230	1.0000000	0.0000084	0.1221578	0.9993284	0.0073421	0.3521628	0.0000032	1.0000000	1.0000000
485	0.1096230	1.0000000	0.0000075	0.1221575	0.9993284	0.0073263	0.3521632	0.0000028	1.0000000	1.0000000
490	0.1096230	1.0000000	0.0000067	0.1221572	0.9993285	0.0073121	0.3521636	0.0000024	1.0000000	1.0000000
495	0.1096230	1.0000000	0.0000060	0.1221570	0.9993285	0.0072993	0.3521640	0.0000021	1.0000000	1.0000000
500	0.1096230	1.0000000	0.0000054	0.1221568	0.9993286	0.0072879	0.3521643	0.0000019	1.0000000	1.0000000
505	0.1096230	1.0000000	0.0000048	0.1221566	0.9993286	0.0072776	0.3521646	0.0000016	1.0000000	1.0000000
510	0.1096230	1.0000000	0.0000043	0.1221564	0.9993286	0.0072683	0.3521649	0.0000014	1.0000000	1.0000000
515	0.1096230	1.0000000	0.0000039	0.1221562	0.9993287	0.0072600	0.3521651	0.0000013	1.0000000	1.0000000
520	0.1096230	1.0000000	0.0000035	0.1221561	0.9993287	0.0072526	0.3521653	0.0000011	1.0000000	1.0000000
525	0.1096230	1.0000000	0.0000031	0.1221560	0.9993287	0.0072459	0.3521655	0.0000010	1.0000000	1.0000000
530	0.1096230	1.0000000	0.0000028	0.1221559	0.9993287	0.0072399	0.3521656	0.0000008	1.0000000	1.0000000
535	0.1096230	1.0000000	0.0000025	0.1221558	0.9993288	0.0072345	0.3521658	0.0000007	1.0000000	1.0000000
540	0.1096230	1.0000000	0.0000022	0.1221557	0.9993288	0.0072296	0.3521659	0.0000007	1.0000000	1.0000000
545	0.1096230	1.0000000	0.0000020	0.1221556	0.9993288	0.0072253	0.3521660	0.0000006	1.0000000	1.0000000
550	0.1096230	1.0000000	0.0000018	0.1221555	0.9993288	0.0072214	0.3521661	0.0000005	1.0000000	1.0000000
555	0.1096230	1.0000000	0.0000016	0.1221555	0.9993288	0.0072178	0.3521662	0.0000004	1.0000000	1.0000000
560	0.1096230	1.0000000	0.0000014	0.1221554	0.9993289	0.0072147	0.3521663	0.0000004	1.0000000	1.0000000
565	0.1096230	1.0000000	0.0000013	0.1221554	0.9993289	0.0072119	0.3521664	0.0000003	1.0000000	1.0000000
570	0.1096230	1.0000000	0.0000012	0.1221553	0.9993289	0.0072093	0.3521665	0.0000003	1.0000000	1.0000000
575	0.1096230	1.0000000	0.0000010	0.1221553	0.9993289	0.0072070	0.3521665	0.0000003	1.0000000	1.0000000
580	0.1096230	1.0000000	0.0000009	0.1221552	0.9993289	0.0072050	0.3521666	0.0000002	1.0000000	1.0000000
585	0.1096230	1.0000000	0.0000008	0.1221552	0.9993289	0.0072031	0.3521666	0.0000002	1.0000000	1.0000000
590	0.1096230	1.0000000	0.0000007	0.1221552	0.9993289	0.0072015	0.3521667	0.0000002	1.0000000	1.0000000
595	0.1096230	1.0000000	0.0000007	0.1221552	0.9993289	0.0072000	0.3521667	0.0000002	1.0000000	1.0000000
600	0.1096230	1.0000000	0.0000006	0.1221551	0.9993289	0.0071987	0.3521667	0.0000001	1.0000000	1.0000000
605	0.1096230	1.0000000	0.0000005	0.1221551	0.9993289	0.0071975	0.3521668	0.0000001	1.0000000	1.0000000
610	0.1096230	1.0000000	0.0000005	0.1221551	0.9993289	0.0071964	0.3521668	0.0000001	1.0000000	1.0000000
615	0.1096230	1.0000000	0.0000004	0.1221551	0.9993289	0.0071954	0.3521668	0.0000001	1.0000000	1.0000000
620	0.1096230	1.0000000	0.0000004	0.1221551	0.9993290	0.0071945	0.3521669	0.0000001	1.0000000	1.0000000
625	0.1096230	1.0000000	0.0000003	0.1221551	0.9993290	0.0071938	0.3521669	0.0000001	1.0000000	1.0000000
630	0.1096230	1.0000000	0.0000003	0.1221550	0.9993290	0.0071931	0.3521669	0.0000001	1.0000000	1.0000000
635	0.1096230	1.0000000	0.0000003	0.1221550	0.9993290	0.0071924	0.3521669	0.0000001	1.0000000	1.0000000
640	0.1096230	1.0000000	0.0000002	0.1221550	0.9993290	0.0071919	0.3521669	0.0000000	1.0000000	1.0000000
645	0.1096230	1.0000000	0.0000002	0.1221550	0.9993290	0.0071914	0.3521669	0.0000000	1.0000000	1.0000000
650	0.1096230	1.0000000	0.0000002	0.1221550	0.9993290	0.0071909	0.3521669	0.0000000	1.0000000	1.0000000
655	0.1096230	1.0000000	0.0000002	0.1221550	0.9993290	0.0071905	0.3521670	0.0000000	1.0000000	1.0000000
660	0.1096230	1.0000000	0.0000002	0.1221550	0.9993290	0.0071901	0.3521670	0.0000000	1.0000000	1.0000000
665	0.1096230	1.0000000	0.0000001	0.1221550	0.9993290	0.0071898	0.3521670	0.0000000	1.0000000	1.0000000
670	0.1096230	1.0000000	0.0000001	0.1221550	0.9993290	0.0071895	0.3521670	0.0000000	1.0000000	1.0000000
675	0.1096230	1.0000000	0.0000001	0.1221550	0.9993290	0.0071892	0.3521670	0.0000000	1.0000000	1.0000000
680	0.1096230	1.0000000	0.0000001	0.1221550	0.9993290	0.0071890	0.3521670	0.0000000	1.0000000	1.0000000
685	0.1096230	1.0000000	0.0000001	0.1221550	0.9993290	0.0071888	0.3521670	0.0000000	1.0000000	1.0000000
690	0.1096230	1.0000000	0.0000001	0.1221550	0.9993290	0.0071886	0.3521670	0.0000000	1.0000000	1.0000000
695	0.1096230	1.0000000	0.0000001	0.1221550	0.9993290	0.0071884	0.3521670	0.0000000	1.0000000	1.0000000
700	0.1096230	1.0000000	0.0000001	0.1221550	0.9993290	0.0071883	0.3521670	0.0000000	1.0000000	1.0000000
705	0.1096230	1.0000000	0.0000001	0.1221550	0.9993290	0.0071881	0.3521670	0.0000000	1.0000000	1.0000000
710	0.1096230	1.0000000	0.0000001	0.1221550	0.9993290	0.0071880	0.3521670	0.0000000	1.0000000	1.0000000
715	0.1096230	1.0000000	0.0000000	0.1221550	0.9993290	0.0071879	0.3521670	0.0000000	1.0000000	1.0000000
720	0.1096230	1.0000000	0.0000000	0.1221550	0.9993290	0.0071878	0.3521670	0.0000000	1.0000000	1.0000000
725	0.1096230	1.0000000	0.0000000	0.1221550	0.9993290	0.0071877	0.3521670	0.0000000	1.0000000	1.0000000
730	0.1096230	1.0000000	0.0000000	0.1221550	0.9993290	0.0071876	0.3521670	0.0000000	1.0000000	1.0000000
735	0.1096230	1.0000000	0.0000000	0.1221550	0.9993290	0.0071875	0.3521670	0.0000000	1.0000000	1.0000000
740	0.1096230	1.0000000	0.0000000	0.1221550	0.9993290	0.0071875	0.3521670	0.0000000	1.0000000	1.0000000
745	0.1096230	1.0000000	0.0000000	0.1221550	0.9993290	0.0071874	0.3521670	0.0000000	1.0000000	1.0000000
750	0.1096230	1.0000000	0.0000000	0.1221550	0.9993290	0.0071874	0.3521670	0.0000000	1.0000000	1.0000000
755	0.1096230	1.0000000	0.0000000	0.1221550	0.9993290	0.0071873	0.3521670	0.0000000	1.0000000	1.0000000
760	0.1096230	1.0000000	0.0000000	0.1221550	0.9993290	0.0071873	0.3521670	0.0000000	1.0000000	1.0000000
765	0.1096230	1.0000000	0.0000000	0.1221550	0.9993290	0.0071872	0.3521670	0.0000000	1.0000000	1.0000000
770	0.1096230	1.0000000	0.0000000	0.1221550	0.9993290	0.0071872	0.3521670	0.0000000	1.0000000	1.0000000
775	0.1096230	1.0000000	0.0000000	0.1221550	0.9993290	0.0071872	0.3521670	0.0000000	1.0000000	1.0000000
780	0.1096230	1.0000000	0.0000000	0.1221550	0.9993290	0.0071871	0.3521670	0.0000000	1.0000000	1.0000000
785	0.1096230	1.0000000	0.0000000	0.1221550	0.9993290	0.0071871	0.3521670	0.0000000	1.0000000	1.0000000
790	0.1096230	1.0000000	0.0000000	0.1221550	0.9993290	0.0071871	0.3521670	0.0000000	1.0000000	1.0000000
795	0.1096230	1.0000000	0.0000000	0.1221550	0.9993290	0.0071871	0.3521670	0.0000000	1.0000000	1.0000000
800	0.1096230	1.0000000	0.0000000	0.1221550	0.9993290	0.0071871	0.3521670	0.0000000	1.0000000	1.0000000
805	0.1096230	1.0000000	0.0000000	0.1221550	0.9993290	0.0071870	0.3521670	0.0000000	1.0000000	1.0000000
810	0.1096230	1.0000000	0.0000000	0.1221550	0.9993290	0.0071870	0.3521670	0.0000000	1.0000000	1.0000000
815	0.1096230	1.0000000	0.0000000	0.1221550	0.9993290	0.0071870	0.3521670	0.0000000	1.0000000	1.0000000
820	0.1096230	1.0000000	0.0000000	0.1221550	0.9993290	0.0071870	0.3521670	0.0000000	1.0000000	1.0000000
825	0.1096230	1.0000000	0.0000000	0.1221550	0.9993290	0.0071870	0.3521670	0.0000000	1.0000000	1.0000000
830	0.1096230	1.0000000	0.0000000	0.1221550	0.9993290	0.0071870	0.3521670	0.0000000	1.0000000	1.0000000
835	0.1096230	1.0000000	0.0000000	0.1221550	0.9993290	0.0071870	0.3521670	0.0000000	1.0000000	1.0000000
840	0.1096230	1.0000000	0.0000000	0.1221550	0.9993290	0.0071870	0.3521670	0.0000000	1.0000000	1.0000000
845	0.1096230	1.0000000	0.0000000	0.1221550	0.9993290	0.0071870	0.3521670	0.0000000	1.0000000	1.0000000
850	0.1096230	1.0000000	0.0000000	0.1221550	0.9993290	0.0071870	0.3521670	0.0000000	1.0000000	1.0000000
855	0.1096230	1.0000000	0.0000000	0.1221550	0.9993290	0.0071869	0.3521670	0.0000000	1.0000000	1.0000000
860	0.1096230	1.0000000	0.0000000	0.1221550	0.9993290	0.0071869	0.3521670	0.0000000	1.0000000	1.0000000
865	0.1096230	1.0000000	0.0000000	0.1221550	0.9993290	0.0071869	0.3521670	0.0000000	1.0000000	1.0000000
870	0.1096230	1.0000000	0.0000000	0.1221550	0.9993290	0.0071869	0.3521670	0.0000000	1.0000000	1.0000000
875	0.1096230	1.0000000	0.0000000	0.1221550	0.9993290	0.0071869	0.3521670	0.0000000	1.0000000	1.0000000
880	0.1096230	1.0000000	0.0000000	0.1221550	0.9993290	0.0071869	0.3521670	0.0000000	1.0000000	1.0000000
885	0.1096230	1.0000000	0.0000000	0.1221550	0.9993290	0.0071869	0.3521670	0.0000000	1.0000000	1.0000000
890	0.1096230	1.0000000	0.0000000	0.1221550	0.9993290	0.0071869	0.3521670	0.0000000	1.0000000	1.0000000
895	0.1096230	1.0000000	0.0000000	0.1221550	0.9993290	0.0071869	0.3521670	0.0000000	1.0000000	1.0000000
900	0.1096230	1.0000000	0.0000000	0.1221550	0.9993290	0.0071869	0.3521670	0.0000000	1.0000000	1.0000000
905	0.1096230	1.0000000	0.0000000	0.1221550	0.9993290	0.0071869	0.3521670	0.0000000	1.0000000	1.0000000
910	0.1096230	1.0000000	0.0000000	0.1221550	0.9993290	0.0071869	0.3521670	0.0000000	1.0000000	1.0000000
915	0.1096230	1.0000000	0.0000000	0.1221550	0.9993290	0.0071869	0.3521670	0.0000000	1.0000000	1.0000000
920	0.1096230	1.0000000	0.0000000	0.1221550	0.9993290	0.0071869	0.3521670	0.0000000	1.0000000	1.0000000
925	0.1096230	1.0000000	0.0000000	0.1221550	0.9993290	0.0071869	0.3521670	0.0000000	1.0000000	1.0000000
930	0.1096230	1.0000000	0.0000000	0.1221550	0.9993290	0.0071869	0.3521670	0.0000000	1.0000000	1.0000000
935	0.1096230	1.0000000	0.0000000	0.1221550	0.9993290	0.0071869	0.3521670	0.0000000	1.0000000	1.0000000
940	0.1096230	1.0000000	0.0000000	0.1221550	0.9993290	0.0071869	0.3521670	0.0000000	1.0000000	1.0000000
945	0.1096230	1.0000000	0.0000000	0.1221550	0.9993290	0.0071869	0.3521670	0.0000000	1.0000000	1.0000000
950	0.1096230	1.0000000	0.0000000	0.1221550	0.9993290	0.0071869	0.3521670	0.0000000	1.0000000	1.0000000
955	0.1096230	1.0000000	0.0000000	0.1221550	0.9993290	0.0071869	0.3521670	0.0000000	1.0000000	1.0000000
960	0.1096230	1.0000000	0.0000000	0.1221550	0.9993290	0.0071869	0.3521670	0.0000000	1.0000000	1.0000000
965	0.1096230	1.0000000	0.0000000	0.1221550	0.9993290	0.0071869	0.3521670	0.0000000	1.0000000	1.0000000
970	0.1096230	1.0000000	0.0000000	0.1221550	0.9993290	0.0071869	0.3521670	0.0000000	1.0000000	1.0000000
975	0.1096230	1.0000000	0.0000000	0.1221550	0.9993290	0.0071869	0.3521670	0.0000000	1.0000000	1.0000000
980	0.1096230	1.0000000	0.0000000	0.1221550	0.9993290	0.0071869	0.3521670	0.0000000	1.0000000	1.0000000
985	0.1096230	1.0000000	0.0000000	0.1221550	0.9993290	0.0071869	0.3521670	0.0000000	1.0000000	1.0000000
990	0.1096230	1.0000000	0.0000000	0.1221550	0.9993290	0.0071869	0.3521670	0.0000000	1.0000000	1.0000000
995	0.1096230	1.0000000	0.0000000	0.1221550	0.9993290	0.0071869	0.3521670	0.0000000	1.0000000	1.0000000
1000	0.1096230	1.0000000	0.0000000	0.1221550	0.9993290	0.0071869	0.3521670	0.0000000	1.0000000	1.0000000

0	0.1096345	1.0000000	0.3232073	0.1394071	0.9974570	0.6953217	0.2588254	1.0000000	1.0000000	1.0000000
5	0.1096331	1.0000000	0.2895401	0.1394127	0.9974986	0.6949049	0.2589873	1.0000000	0.8918590	1.0000000
10	0.1096318	1.0000000	0.2593798	0.1394769	0.9975438	0.6939121	0.2593715	1.0000000	0.7954124	1.0000000
15	0.1096307	1.0000000	0.2323613	0.1396449	0.9975971	0.6918848	0.2601391	1.0000000	0.7093957	1.0000000
20	0.1096297	1.0000000	0.2081571	0.1399539	0.9976605	0.6884757	0.2613862	1.0000000	0.6326809	1.0000000
25	0.1096289	1.0000000	0.1864742	0.1404366	0.9977336	0.6834170	0.2631569	1.0000000	0.5642622	1.0000000
30	0.1096282	1.0000000	0.1670499	0.1411236	0.9978147	0.6765032	0.2654535	1.0000000	0.5032423	1.0000000
35	0.1096275	1.0000000	0.1496490	0.1420441	0.9979011	0.6675814	0.2682461	1.0000000	0.4488212	1.0000000
40	0.1096269	1.0000000	0.1340606	0.1432260	0.9979897	0.6565486	0.2714809	1.0000000	0.4002852	1.0000000
45	0.1096264	1.0000000	0.1200960	0.1446949	0.9980771	0.6433515	0.2750875	1.0000000	0.3569979	1.0000000
50	0.1096260	1.0000000	0.1075861	0.1464728	0.9981601	0.6279891	0.2789863	1.0000000	0.3183918	1.0000000
55	0.1096256	1.0000000	0.0963793	0.1485747	0.9982355	0.6105147	0.2830942	1.0000000	0.2839606	1.0000000
60	0.1096253	1.0000000	0.0863398	0.1510062	0.9983000	0.5910373	0.2873297	1.0000000	0.2532528	1.0000000
65	0.1096250	1.0000000	0.0773461	0.1537585	0.9983505	0.5697206	0.2916165	1.0000000	0.2258658	1.0000000
70	0.1096248	1.0000000	0.0692893	0.1568048	0.9983836	0.5467784	0.2958865	1.0000000	0.2014404	1.0000000
75	0.1096245	1.0000000	0.0620717	0.1600960	0.9983955	0.5224680	0.3000815	1.0000000	0.1796565	1.0000000
80	0.1096243	1.0000000	0.0556059	0.1635576	0.9983819	0.4970788	0.3041534	1.0000000	0.1602282	1.0000000
85	0.1096242	1.0000000	0.0498137	0.1670891	0.9983376	0.4709209	0.3080646	1.0000000	0.1429010	1.0000000
90	0.1096240	1.0000000	0.0446248	0.1705664	0.9982562	0.4443110	0.3117871	1.0000000	0.1274475	1.0000000
95	0.1096239	1.0000000	0.0399764	0.1738481	0.9981296	0.4175597	0.3153017	1.0000000	0.1136652	1.0000000
100	0.1096238	1.0000000	0.0358122	0.1767861	0.9979480	0.3909601	0.3185969	1.0000000	0.1013733	1.0000000
105	0.1096237	1.0000000	0.0320818	0.1792397	0.9976989	0.3647780	0.3216675	1.0000000	0.0904107	1.0000000
110	0.1096236	1.0000000	0.0287400	0.1810896	0.9973668	0.3392456	0.3245135	1.0000000	0.0806336	1.0000000
