"Time"	G1	G2	G3	G4	G5	G6	G7	G8	G9	G10
100	0.0566599	0.5867776	0.1432028	0.0811258	0.5145657	0.3912707	0.2017429	0.5756130	0.6693632	0.4486633
105	0.0413751	0.5993117	0.1837247	0.0605547	0.4737183	0.3990346	0.2047461	0.5570960	0.5824937	0.4511457
110	0.0417770	0.6138993	0.1675925	0.0764285	0.5158553	0.4320087	0.2210921	0.6013058	0.5805338	0.4241945
115	0.0327715	0.6888571	0.1997768	0.0580044	0.5678363	0.4207261	0.1791342	0.5989240	0.6847907	0.4562144
120	0.0498759	0.6177013	0.2374176	0.0535039	0.5671820	0.4985288	0.1891286	0.5201166	0.6124267	0.5001330
125	0.0393438	0.6364326	0.1393560	0.0664975	0.4560644	0.4143981	0.2359675	0.5946089	0.5788908	0.4268663
130	0.0394409	0.5616874	0.1998867	0.0633889	0.5085706	0.4543548	0.2145282	0.6380570	0.6541812	0.4093536
135	0.0394169	0.6005974	0.1529006	0.0727422	0.5753253	0.4588314	0.2175482	0.5484439	0.5817439	0.4430129
140	0.0637695	0.6409771	0.1466823	0.0435910	0.6051044	0.4922104	0.2202670	0.6471246	0.5648521	0.4221499
145	0.0591194	0.5788518	0.1669377	0.0328805	0.5757956	0.4705892	0.2114849	0.5328905	0.6577502	0.3706151
150	0.0782077	0.6092189	0.1390099	0.0620028	0.4409191	0.5026561	0.2845435	0.6421291	0.6835125	0.4459600
155	0.0452133	0.4853500	0.1584266	0.0869889	0.4880202	0.4718381	0.2263899	0.6201455	0.6458142	0.3997553
160	0.0495108	0.5828606	0.1609808	0.0894496	0.5572029	0.5178793	0.2352524	0.5641325	0.6122941	0.3723993
165	0.0723375	0.6155221	0.1517625	0.0643773	0.5278294	0.4402789	0.2107346	0.6246454	0.6132794	0.3288354
170	0.0599987	0.5964164	0.1598274	0.0594166	0.5761405	0.4246190	0.2902879	0.5540676	0.5688988	0.3575772
175	0.0478452	0.7472520	0.1981362	0.0629500	0.5604194	0.4977944	0.2346560	0.5906281	0.6046226	0.3947370
180	0.0440344	0.5689217	0.1660162	0.0809892	0.5575800	0.4826093	0.2236853	0.4889306	0.5783164	0.4295724
185	0.0525959	0.5812399	0.2198830	0.0828651	0.6103986	0.6059094	0.1983925	0.5660523	0.5984871	0.3920352
190	0.0635102	0.6982308	0.1838397	0.0558217	0.5324101	0.4793499	0.3610151	0.5294680	0.6425387	0.4260142
195	0.0472603	0.5581301	0.2336385	0.0846669	0.5300314	0.3618770	0.2312904	0.5897977	0.6078908	0.3379831
200	0.0330439	0.6884289	0.1982173	0.0930833	0.4727139	0.4657678	0.2288883	0.4473412	0.6206552	0.4267114
205	0.0411303	0.6515393	0.2360307	0.0831084	0.5373464	0.4847984	0.2743469	0.6091424	0.8332503	0.4012532
210	0.0538634	0.6482582	0.2103141	0.0690970	0.4907392	0.3583867	0.2434358	0.5304859	0.5962002	0.4061642
215	0.0521781	0.6584171	0.2034349	0.0966945	0.5627943	0.4748489	0.2317565	0.6653889	0.6759461	0.4430062
220	0.0732510	0.6633333	0.2226669	0.1170511	0.4993438	0.3804996	0.2703579	0.5856739	0.6868996	0.4234972
225	0.0386144	0.6462764	0.1971671	0.1056979	0.5725674	0.4542246	0.2445117	0.5402313	0.7368356	0.4339842
230	0.0404273	0.7433304	0.2753989	0.0726629	0.4409847	0.4054415	0.2538094	0.5603130	0.7167223	0.4820364
235	0.0445196	0.6762649	0.2516866	0.0914222	0.5110373	0.4553744	0.3270408	0.6321505	0.6642764	0.5680641
240	0.0415417	0.6164312	0.2547922	0.0561762	0.5247509	0.4730576	0.2652868	0.6942703	0.6227542	0.4876151
245	0.0519299	0.7026537	0.3107687	0.0773912	0.6045694	0.4145450	0.2780323	0.6438608	0.6541397	0.4459506
250	0.0289407	0.6600154	0.2242349	0.0727153	0.5350840	0.4144762	0.1643865	0.6425835	0.6344645	0.4105846
255	0.0336361	0.7057452	0.2471897	0.1217194	0.6670495	0.3827400	0.2216280	0.5561276	0.8453527	0.4296847
260	0.0760370	0.8074089	0.2207934	0.0994506	0.4955617	0.4380487	0.2090199	0.6489650	0.6159380	0.4350093
265	0.0458494	0.6008303	0.2045089	0.1023503	0.4606374	0.5050389	0.2053580	0.6382308	0.6332630	0.3837875
270	0.0452073	0.6387147	0.3234501	0.0976134	0.5227348	0.4810187	0.1887843	0.5310888	0.6992990	0.4353130
275	0.0683649	0.6784446	0.2385832	0.0698925	0.5388222	0.5111404	0.2401843	0.6031687	0.6689090	0.4218332
280	0.0568112	0.7172136	0.2428553	0.1008161	0.4339185	0.4426988	0.2473971	0.6415701	0.6555583	0.5201015
285	0.0777512	0.6726437	0.1775727	0.0833097	0.4568683	0.4763550	0.2360464	0.5456954	0.6496515	0.4461356
290	0.0514885	0.7172731	0.2048107	0.0455906	0.4759194	0.5397122	0.2568000	0.5197102	0.6285243	0.4230820
295	0.0860662	0.5863471	0.1952013	0.0566776	0.5209127	0.5409689	0.2514113	0.4761156	0.6223516	0.4640040
300	0.0358312	0.8872091	0.1812494	0.0385210	0.5894298	0.5242199	0.2176150	0.6005962	0.6452222	0.4165030
305	0.0491452	0.7697865	0.2285838	0.0622518	0.4977139	0.4964118	0.3095922	0.5890344	0.6485619	0.4286158
310	0.0255506	0.6164909	0.1887030	0.0574368	0.4823515	0.5899245	0.3260522	0.5243545	0.6425520	0.3490691
315	0.0458586	0.6610569	0.2176542	0.0377442	0.5348317	0.4946202	0.2802627	0.4468014	0.7664858	0.4405519
320	0.0487972	0.7496091	0.1926385	0.0937712	0.5824430	0.4508618	0.2698482	0.4924568	0.7346647	0.4603136
325	0.0358646	0.6082567	0.2120765	0.0572105	0.4449374	0.4763276	0.3005690	0.5651236	0.5143363	0.4010998
330	0.0568681	0.6532506	0.2263832	0.0536246	0.4807688	0.5317077	0.2488178	0.6014011	0.6175030	0.4368468
335	0.0887853	0.6407967	0.2554125	0.0923854	0.4674522	0.4845012	0.2330729	0.5326177	0.7387997	0.4389385
340	0.0625837	0.5873568	0.1940489	0.0739146	0.5479706	0.5072687	0.2310444	0.5709283	0.5869387	0.4615411
345	0.0410696	0.5946643	0.1658590	0.0665302	0.5272399	0.4829072	0.2923048	0.5220364	0.6349402	0.3349037
350	0.0369101	0.7062194	0.2331008	0.0779505	0.5047282	0.5755195	0.2806747	0.5404551	0.5976517	0.3243636
355	0.0698865	0.6275088	0.2406305	0.0606813	0.4248753	0.5354619	0.2597278	0.5905704	0.7167892	0.4363157
360	0.0662919	0.6264631	0.1733347	0.1005934	0.4516037	0.4253412	0.2649608	0.5342678	0.6736945	0.3744041
365	0.0344741	0.8933894	0.2571038	0.0793339	0.4145892	0.5335627	0.3187859	0.5911243	0.6418001	0.3629661
370	0.0499514	0.6569476	0.2007403	0.0660476	0.4801422	0.5864035	0.2237409	0.5685403	0.6651407	0.4115876
375	0.0552949	0.6794347	0.1846251	0.0779096	0.5487419	0.4637423	0.3007976	0.5913362	0.7024750	0.4313226
380	0.0445809	0.6443866	0.2277787	0.0743225	0.5199026	0.5631779	0.1959589	0.6519974	0.6031817	0.3433958
385	0.0234804	0.6932613	0.2834732	0.0570378	0.4774686	0.4499453	0.2131316	0.6099322	0.5639834	0.3781853
390	0.0431957	0.6644288	0.2515701	0.0820120	0.4888135	0.4456782	0.2898120	0.6228487	0.6861339	0.3805299
395	0.0309574	0.7249700	0.2270838	0.1005217	0.4822776	0.5518528	0.1877508	0.6075881	0.5839897	0.4442763
400	0.0249935	0.6385149	0.1721213	0.1001969	0.5108003	0.4976904	0.2232648	0.5796036	0.6113566	0.3763004
405	0.0233936	0.6245621	0.2190806	0.0988123	0.5317465	0.5847924	0.2603314	0.5580408	0.6296332	0.4887369
410	0.0248194	0.6300015	0.2055202	0.0667488	0.4420449	0.5517098	0.1878991	0.5001669	0.5426804	0.4547088
415	0.0411679	0.6512578	0.2754053	0.0875674	0.4465359	0.4154219	0.1900174	0.7067978	0.5960518	0.3704044
420	0.0346536	0.6961137	0.1632412	0.0762235	0.4079661	0.5427893	0.2560261	0.5963096	0.6105021	0.4542944
425	0.0162415	0.6366887	0.2553316	0.0656356	0.4929435	0.4963822	0.1788354	0.5362819	0.6738213	0.4359315
430	0.0906441	0.7439687	0.1805219	0.0761486	0.4915042	0.6350617	0.1803070	0.5754668	0.6078044	0.4276893
435	0.0399286	0.6695642	0.2415730	0.0661191	0.4728214	0.5090671	0.1832629	0.6239167	0.6805608	0.4718392
440	0.0275344	0.7586193	0.1766865	0.0885296	0.4586261	0.4928002	0.2077000	0.5966981	0.6319046	0.4977578
445	0.0452399	0.6934533	0.2258271	0.0597468	0.4924692	0.5963663	0.2316753	0.6515034	0.6394510	0.4729400
450	0.0400903	0.7094278	0.2070043	0.0503431	0.5081562	0.4654634	0.1617970	0.5212630	0.6234186	0.5574950
455	0.0363500	0.6369376	0.2887388	0.0481494	0.5467202	0.5387534	0.2396321	0.5823389	0.5530232	0.5214212
460	0.0667984	0.6544279	0.2161140	0.0413013	0.5646533	0.5036486	0.1896053	0.6255465	0.5531201	0.4506727
465	0.0678184	0.7260473	0.2120599	0.0630073	0.4619412	0.4919347	0.1556172	0.5492902	0.5394738	0.5463076
470	0.0236263	0.6992463	0.1933542	0.0302541	0.4370072	0.5148195	0.1683978	0.5856708	0.7210026	0.4044533
475	0.0445988	0.7142790	0.1755081	0.0834622	0.4673110	0.6066928	0.1792629	0.5008105	0.6117550	0.4765666
480	0.0408720	0.7126258	0.2010370	0.0635979	0.5018561	0.5801192	0.1701010	0.5710036	0.6385728	0.5321014
485	0.0319005	0.6847331	0.2581548	0.0861992	0.4386304	0.4664584	0.1810172	0.5846954	0.6336344	0.5779632
490	0.0671248	0.6631459	0.2554850	0.0742072	0.4845183	0.5457234	0.1805183	0.5622436	0.6190643	0.4225549
495	0.0836212	0.6466541	0.1848004	0.0773886	0.4811468	0.5288965	0.1233185	0.6002757	0.6030277	0.4353872
500	0.0494175	0.6484495	0.1836904	0.0860996	0.4706396	0.4970311	0.1944407	0.5933937	0.5234617	0.5033812
505	0.0448115	0.8176940	0.1641808	0.0843392	0.4932516	0.5455181	0.1701836	0.5618768	0.5737496	0.3212713
510	0.0843903	0.7485823	0.1770893	0.1322690	0.5486201	0.5467948	0.1655462	0.6093755	0.7359776	0.4820323
515	0.0554842	0.7162405	0.2332706	0.0834938	0.4666617	0.5097472	0.2090352	0.5791758	0.5311788	0.3405661
520	0.0404518	0.7849018	0.1989083	0.0396514	0.4441574	0.4876894	0.1270770	0.5489880	0.7230473	0.4177772
525	0.0302972	0.6755569	0.2352574	0.0512823	0.4343543	0.5334132	0.1260615	0.6063393	0.6210453	0.3742732
530	0.0540788	0.5983566	0.2042846	0.0496955	0.4151360	0.4819844	0.2234691	0.4765737	0.6263698	0.3704073
535	0.0520925	0.7263501	0.2791758	0.0579380	0.4416837	0.4410518	0.1933165	0.5899579	0.5566336	0.4612069
540	0.0657552	0.7185366	0.2313750	0.0544276	0.5315410	0.5066130	0.1747884	0.6357485	0.5598289	0.4855008
545	0.0569699	0.6845283	0.2145688	0.0543888	0.4781823	0.5454957	0.2072922	0.5375721	0.6035945	0.4063103
550	0.0375650	0.7036050	0.1997999	0.0844419	0.4613783	0.4700391	0.1683370	0.5898095	0.6277690	0.4538140
555	0.0225211	0.7041023	0.2195694	0.0966320	0.5150152	0.4433208	0.1394033	0.5612593	0.5742642	0.4524088
560	0.0518714	0.5412005	0.1886744	0.0891258	0.5275170	0.4792586	0.1550719	0.5036556	0.6123197	0.4833962
565	0.0248719	0.6462642	0.2098175	0.0637251	0.4330545	0.4848366	0.2442734	0.5687927	0.5609566	0.5014967
570	0.0561428	0.6552467	0.2179290	0.0977395	0.4640326	0.4728674	0.1752218	0.5052542	0.5512922	0.4241293
575	0.0421735	0.6703402	0.2213528	0.0987326	0.4491009	0.4759203	0.1775372	0.5391008	0.6824079	0.4692977
580	0.0673802	0.7860898	0.1685998	0.0659275	0.5722870	0.5023316	0.2023110	0.5829038	0.7478257	0.4119204
585	0.0491949	0.6459172	0.1587071	0.0715382	0.6044668	0.5436030	0.2019773	0.5323365	0.7484874	0.4052648
590	0.0285705	0.6872728	0.2197093	0.0785239	0.5397691	0.5196791	0.2125786	0.5066385	0.6551467	0.3751440
595	0.0325762	0.6879174	0.2596623	0.1221272	0.5065031	0.4998475	0.1686212	0.5059365	0.6234918	0.4753286
600	0.0448446	0.6433392	0.1791324	0.0468683	0.5284921	0.5074176	0.2438517	0.4984081	0.7485998	0.4432119
605	0.0416934	0.6669829	0.2251329	0.1173392	0.5850793	0.4513221	0.1813036	0.5444481	0.7924135	0.4545666
610	0.0447412	0.5945009	0.2235532	0.0737699	0.5859939	0.4264891	0.1812705	0.5639911	0.7068677	0.3671181
615	0.0555741	0.6049755	0.2427096	0.0718207	0.5222646	0.4574842	0.1543838	0.5372814	0.6190899	0.3864538
620	0.0401132	0.6359117	0.2188271	0.0904710	0.6811737	0.3828752	0.1902545	0.4985173	0.6127778	0.4750725
625	0.0404377	0.6218694	0.2103961	0.0972712	0.4447914	0.3965443	0.1861459	0.5552859	0.6966302	0.3085665
630	0.0403336	0.6379280	0.2593747	0.0827972	0.5402783	0.4420026	0.1899937	0.4608682	0.6071600	0.3603437
635	0.0568804	0.6605988	0.2176117	0.0856275	0.5039090	0.4093474	0.2054609	0.5728439	0.6986326	0.3499278
640	0.0816619	0.5150948	0.2230352	0.0440619	0.5387920	0.5082242	0.2275376	0.5649975	0.6141802	0.4200072
645	0.0527050	0.5585443	0.1908516	0.0684352	0.5899679	0.5599983	0.2166297	0.4742780	0.7289217	0.4427516
650	0.0226729	0.5775870	0.1858995	0.1202218	0.5077276	0.4425322	0.2102196	0.5674256	0.5748845	0.3965301
655	0.0695339	0.6707177	0.1527719	0.0572146	0.5383593	0.6490533	0.1765034	0.5364863	0.7386093	0.4216576
660	0.0417488	0.6329436	0.2559754	0.0581488	0.5013943	0.4360205	0.2334790	0.4618049	0.5747420	0.4322440
665	0.0512229	0.6655757	0.2494818	0.0359398	0.4749239	0.3847317	0.3141100	0.4746957	0.7159603	0.3897364
670	0.0588637	0.5083955	0.1853174	0.0534496	0.4789615	0.5268388	0.2308235	0.4928821	0.7343660	0.3991740
675	0.0382537	0.6679867	0.2041349	0.0495719	0.4837799	0.4411199	0.1935986	0.5004105	0.7918149	0.4533676
680	0.0446296	0.6399402	0.2192689	0.0437830	0.4658556	0.5053832	0.1954268	0.5343850	0.5921344	0.4778565
685	0.0732826	0.6615126	0.2035633	0.0840886	0.4930595	0.4547886	0.2627219	0.6170065	0.7711592	0.4327635
690	0.0443202	0.7278431	0.2480766	0.0579274	0.4848733	0.5020390	0.2690288	0.5911352	0.7428255	0.4573993
695	0.0358255	0.7677633	0.2125780	0.0642169	0.4584475	0.4290941	0.2145638	0.5947302	0.7847222	0.3905670
700	0.0464712	0.7214617	0.1835153	0.0514784	0.4643136	0.4655484	0.2104782	0.5242980	0.7246700	0.3311023
705	0.0418259	0.6734024	0.2255513	0.0769691	0.4809178	0.4434534	0.2386498	0.6592827	0.6603082	0.3473442
710	0.0589368	0.6705625	0.2103114	0.0559807	0.4865960	0.4662913	0.2663912	0.5926822	0.6927870	0.4048828
715	0.0415934	0.8018720	0.1886714	0.0523143	0.4609124	0.5851303	0.2963449	0.6100283	0.6662180	0.3838074
720	0.0577657	0.8095194	0.2661642	0.0530106	0.5454662	0.4433628	0.2379104	0.6810942	0.5931497	0.3566088
725	0.0651397	0.5906319	0.1806828	0.0725351	0.5660298	0.4926395	0.2268067	0.6045230	0.6160715	0.4077263
730	0.0682753	0.7398145	0.1998790	0.0430484	0.5096339	0.3956227	0.2608051	0.6350994	0.7398372	0.4239676
735	0.0524711	0.5531513	0.1647143	0.0750604	0.4835501	0.5719824	0.2604536	0.5748797	0.7759838	0.4174622
740	0.0454716	0.6991025	0.2721250	0.0721613	0.5696588	0.4139148	0.2883136	0.5542737	0.6368183	0.4029750
745	0.0671407	0.6069326	0.2061208	0.0736821	0.3899052	0.5137622	0.3113342	0.5488521	0.7286652	0.4284955
750	0.0830408	0.6895895	0.1631057	0.0688845	0.4374278	0.4862180	0.2749523	0.6926533	0.6659443	0.4146291
755	0.0453326	0.5469291	0.1559172	0.0745011	0.5601681	0.4693372	0.3049571	0.5189921	0.6701658	0.3686028
760	0.0369406	0.5569370	0.2035142	0.0677034	0.5655359	0.5470678	0.3531543	0.5037830	0.6499560	0.4422986
765	0.0991000	0.5339966	0.1757840	0.0963009	0.5318927	0.4215767	0.2722323	0.5347414	0.5392377	0.3973661
770	0.0508252	0.5605712	0.2374496	0.0931153	0.4911685	0.4334760	0.2793675	0.5499581	0.6468561	0.3425734
775	0.0619981	0.6433835	0.1828278	0.0865534	0.5440208	0.4884180	0.2877926	0.5060192	0.6411836	0.4200102
780	0.0645239	0.7705952	0.1659949	0.0695113	0.5869547	0.4399274	0.2646018	0.6382074	0.5559231	0.3681947
785	0.0675887	0.6600214	0.2055603	0.0517552	0.4552388	0.4253240	0.2855328	0.5277994	0.6148620	0.4296219
790	0.0548831	0.6261601	0.2003778	0.0406406	0.4248786	0.5011265	0.2669895	0.6856969	0.6414310	0.4389424
795	0.0493877	0.7534844	0.1881148	0.0667818	0.5704129	0.3965454	0.3660892	0.5869419	0.5212564	0.3782946
800	0.0492189	0.5828920	0.2220169	0.0786936	0.5721575	0.5052953	0.2704330	0.5308486	0.5571478	0.4685687
805	0.0666905	0.5378667	0.1881523	0.0515794	0.5342444	0.4299966	0.2592081	0.6112924	0.6658977	0.4277178
810	0.0408666	0.6011029	0.1835447	0.0499287	0.6166714	0.4872970	0.2814501	0.6127396	0.5727694	0.3534662
815	0.0970772	0.6354279	0.1962462	0.0896330	0.5499088	0.5519193	0.2912944	0.5364329	0.5191810	0.3481495
820	0.0464486	0.6105355	0.1542190	0.0576071	0.5867778	0.4664009	0.3343485	0.5702379	0.6086418	0.3755649
825	0.0500022	0.6379047	0.1789006	0.0740569	0.5560909	0.5020280	0.2886071	0.5203815	0.5409900	0.3660696
830	0.0637550	0.5973862	0.2017794	0.0695188	0.4889427	0.5443860	0.2868418	0.5373387	0.7798282	0.4144025
835	0.0551442	0.6718623	0.1985025	0.0716978	0.6053300	0.5328927	0.3073310	0.5117474	0.7863978	0.3994594
840	0.0408856	0.7110560	0.1951103	0.1201107	0.5672046	0.5352633	0.3080046	0.5878727	0.6138327	0.4706853
845	0.0601727	0.6739044	0.2061468	0.1071985	0.5146749	0.5336273	0.3248665	0.5147296	0.6662869	0.3980340
850	0.0331932	0.6647029	0.1759986	0.0719507	0.5750391	0.4898497	0.2922984	0.5909740	0.7184889	0.5351445
855	0.0380880	0.7780019	0.2322129	0.0631186	0.5246457	0.5242997	0.2668366	0.5105815	0.6980105	0.3844601
860	0.0462916	0.6217428	0.1935449	0.0611524	0.5600451	0.4615496	0.2526409	0.5514582	0.6538756	0.4588054
865	0.0580506	0.5963852	0.2365460	0.0501035	0.4947199	0.5384480	0.1975287	0.4373444	0.5885741	0.4134021
870	0.0351857	0.6997380	0.1729708	0.1040163	0.6030596	0.4214169	0.2342847	0.4996490	0.6807815	0.5621891
875	0.0522033	0.6625183	0.2007818	0.0687872	0.5235150	0.4394672	0.2290542	0.4472418	0.5720049	0.4207060
880	0.0321520	0.5427943	0.2226823	0.0531622	0.4199614	0.5296337	0.2713350	0.5080965	0.5658234	0.3623520
885	0.0401947	0.6512270	0.2198725	0.0594083	0.4607715	0.5882770	0.2383148	0.4185841	0.6666537	0.3778319
890	0.0447183	0.6098405	0.2391101	0.1059233	0.5221627	0.4249118	0.2613169	0.5242716	0.5862954	0.3411143
895	0.0373988	0.6491013	0.2423756	0.0697687	0.5593490	0.5807356	0.2745820	0.5089518	0.6021474	0.4191008
900	0.0685578	0.7143317	0.1892689	0.0919352	0.5418910	0.5970982	0.2460504	0.5961761	0.5731637	0.5148244
905	0.0506692	0.8047143	0.1926200	0.0879598	0.4729496	0.4266233	0.2282499	0.5681520	0.6099781	0.3912189
910	0.0406997	0.7304606	0.2549400	0.0894301	0.5123124	0.5471995	0.2365036	0.6825329	0.6055598	0.4654226
915	0.0382550	0.6976591	0.1995297	0.0813563	0.6677203	0.5424452	0.3141967	0.6442272	0.6317058	0.4191874
920	0.0491998	0.5977639	0.2351812	0.0981502	0.5675011	0.5554978	0.2609599	0.4918850	0.5639333	0.3696887
925	0.0555985	0.6894174	0.2645016	0.0719321	0.5010269	0.5793068	0.2210741	0.5110677	0.6265669	0.4092423
930	0.0513573	0.6402639	0.2314021	0.0789683	0.5172907	0.5283381	0.2061769	0.5784183	0.5801188	0.4252227
935	0.0395806	0.5687351	0.2448565	0.0774273	0.4828642	0.4907060	0.2931530	0.6093108	0.6459999	0.4153454
940	0.0495087	0.6669050	0.2256716	0.0790174	0.6055823	0.4642211	0.2625905	0.5865308	0.6293181	0.5081586
945	0.0485809	0.7483484	0.1825671	0.0604996	0.5688194	0.4179932	0.2753010	0.5440843	0.6402061	0.4370163
950	0.0649456	0.7004343	0.2000757	0.1132737	0.4742484	0.5175852	0.2365714	0.5744129	0.5252303	0.4253361
955	0.0775912	0.5927387	0.2513260	0.0897960	0.5728990	0.5125699	0.2605264	0.5874576	0.6433038	0.4279317
960	0.0472548	0.6131260	0.2639209	0.0831939	0.5228542	0.5166581	0.2313066	0.4927678	0.5721987	0.4423618
965	0.0777913	0.7023829	0.2432621	0.0984749	0.5934411	0.4909596	0.2135265	0.4437589	0.5940026	0.4161408
970	0.0453741	0.7703510	0.2869851	0.0618368	0.6779685	0.4364385	0.2504249	0.6650036	0.5674952	0.4668468
975	0.0361030	0.7047036	0.2298640	0.0805123	0.4567868	0.4827531	0.3044184	0.4746137	0.6007349	0.5212912
980	0.0500320	0.6799408	0.2128234	0.0777632	0.5638367	0.5264737	0.2665644	0.5594517	0.5851251	0.5480222
985	0.1124518	0.6692165	0.1932191	0.0858760	0.5636662	0.5709719	0.2046024	0.5460574	0.6461160	0.4417353
990	0.0498803	0.5249019	0.2298281	0.0767654	0.6609972	0.5745336	0.2519838	0.4810579	0.6483089	0.4464958
995	0.0982344	0.5982323	0.2002810	0.0896821	0.5290862	0.5329467	0.2244989	0.5010986	0.7599106	0.5144780
1000	0.0411606	0.5217580	0.2269659	0.0767375	0.4740141	0.4970709	0.2476258	0.5451522	0.6792294	0.4881420

0	0.1018217	0.7371100	0.2602693	0.1103814	0.6165107	0.5321747	0.2271605	0.5905022	0.4924204	0.6461416
5	0.0772377	0.6784662	0.1887816	0.0620254	0.7184353	0.4752455	0.0954271	0.6743708	0.6673749	0.7068027
10	0.0528566	0.7354301	0.2432467	0.0985384	0.6095378	0.5046571	0.0738479	0.6542773	0.5392136	0.6604207
15	0.0541330	0.6615473	0.2186181	0.1332932	0.7156946	0.4313871	0.0672524	0.6668353	0.6488375	0.8244654
20	0.0555646	0.6570939	0.2240271	0.1199509	0.6579632	0.4765345	0.0905211	0.7216682	0.5137079	0.6563488
25	0.0408202	0.7847504	0.2447219	0.1491549	0.6138174	0.5012705	0.0972721	0.6581512	0.5268042	0.6067889
30	0.0451974	0.5867805	0.1979863	0.1535165	0.6820139	0.5409634	0.0473844	0.5744598	0.4991898	0.7475311
35	0.0873911	0.6637025	0.1890910	0.1907945	0.5610944	0.4327369	0.0634612	0.6123387	0.5268833	0.7118538
40	0.0392037	0.6285560	0.2369215	0.1731772	0.5809724	0.4814499	0.0693953	0.5573869	0.4947042	0.6896106
45	0.0464413	0.5837422	0.2722299	0.2087402	0.6546333	0.4365891	0.0542572	0.6576563	0.4634988	0.5309198
50	0.0441137	0.6285097	0.2234320	0.1751757	0.6621281	0.4788684	0.0631302	0.5880021	0.3915557	0.5976943
55	0.0301418	0.7884545	0.2477865	0.2366436	0.5980596	0.4004183	0.0514752	0.7159525	0.5098718	0.4957041
60	0.1128481	0.6265688	0.2697991	0.1425153	0.6783158	0.4126393	0.0374328	0.7256139	0.4422503	0.5952046
65	0.0724774	0.6176259	0.2054192	0.1939623	0.6099886	0.4218306	0.0440605	0.7295276	0.4142266	0.5895678
70	0.0329772	0.5697359	0.2229192	0.2368623	0.6486835	0.4810944	0.0431556	0.6369468	0.3447197	0.6115654
75	0.0153383	0.6344566	0.1880827	0.2171790	0.6460013	0.4536123	0.0651742	0.5765411	0.4771577	0.5967861
80	0.0299507	0.6003015	0.3048298	0.2150785	0.6958430	0.4442870	0.0565780	0.6053719	0.4688180	0.5683608
85	0.0210269	0.6773638	0.2923353	0.2645526	0.6787218	0.4382436	0.0552544	0.6964759	0.5029806	0.6306743
90	0.0101391	0.7193535	0.2441693	0.2095964	0.7110820	0.4470275	0.0386277	0.6582767	0.4869393	0.5741579
95	0.0082073	0.5947996	0.2323525	0.2590723	0.6347263	0.4678444	0.0333228	0.6378148	0.5257675	0.7057633
100	0.0117762	0.6857023	0.2117541	0.2443180	0.6581718	0.3546291	0.0432594	0.6482197	0.4986770	0.6658105
105	0.0104376	0.7177135	0.2392700	0.3369288	0.6601987	0.4578496	0.0460615	0.6904738	0.4161878	0.6125908
110	0.0354538	0.7255864	0.2111079	0.3005380	0.6086665	0.4373122	0.0294876	0.7389381	0.4431832	0.6558397
